rank,ticker,name,price,price_date,ma200_form,discount_grade,debt_gate,debt_note,kill_type,peer_basis,peer_n,A_conclusion,n1_implied_g5,consensus_rev_growth,n2_per_share,n2_upside,n2_unreliable,n3_ret_1y,stress_drop,stress_floor_applied,odds,mispricing_label,label_ruler,label_guidance,label_note,pass_bottom_line,position_pct,ps_now,ps_p50_4y,ps_p50_1y,ps_p25_1y,net_debt,ocf_ttm,rev_ttm,op_margin,diluted_shares,shares_src,debt_fixed,shares_fixed,debt_doubt,asof
11.0,FN,FABRINET,420.5450134277344,2026-09-08,線附近,"只過一把(重估已完成,不是折讓)",True,淨現金 871 百萬,行業殺,四位 SIC 3661,8,觀察,0.3664283752441406,0.1973,409.82709489380414,-0.0254857820012458,,0.4158630527429843,-0.4708427458536124,True,-0.0541280124323493,市場比指引更樂觀,第一把尺(隱含增速),"拿到(逐季新指引,無比較字眼)",,True,0.0424770269397292,3.2849125598500155,2.423470008633742,4.674241256607928,4.129194570818448,-871042000.0,256725000.0,4641097000.0,0.099736549354603,36252000.0,XBRL 未拆季 2025-06-28→2026-06-26,False,True,False,2026-06-26
12.0,AGX,ARGAN INC,441.0899963378906,2026-09-08,線附近,都不過,True,淨現金 839 百萬,行業殺,四位 SIC 1700,18,不入,0.3010597229003906,0.19709998,427.6787952064776,-0.0304046821346173,,0.2413072811832501,-0.4931438154314579,True,-0.0616547976131787,市場比指引更樂觀,第一把尺(隱含增速),沒有給指引(僅有積壓訂單數字),,True,0.0405561204949954,5.2583327860852975,1.355889283252668,6.559842808123547,5.045623989344313,-838651000.0,555177000.0,1188133000.0,0.1536056990252775,14164000.0,XBRL 未拆季 2026-05-01→2026-07-31,False,False,False,2026-07-31
13.0,RMBS,RAMBUS INC,87.9749984741211,2026-09-08,殺,都不過,True,淨現金 763 百萬,行業殺,四位 SIC 3674,96,不入,0.3297386169433594,0.19940001,56.6336842496604,-0.3562525122825677,,0.199502025243768,-0.5147662265228254,True,-0.6920666001905449,市場比指引更樂觀,第一把尺,"拿到(隱含上調,滾動季度指引)",,True,0.0388525877758089,13.384452624729317,12.093939250895083,16.145057132478847,14.853515445680172,-762735000.0,365814000.0,721155000.0,0.3589131324056548,109716000.0,XBRL 未拆季 2026-01-01→2026-03-31,False,False,False,2026-03-31
14.0,LMB,"LIMBACH HOLDINGS, INC.",49.459999084472656,2026-09-08,殺,"只過一把(重估已完成,不是折讓)",True,淨負債 ÷ 營運現金流 0.71 倍,行業殺,四位 SIC 1700,18,觀察,0.7651557922363281,0.19790001,27.03858765507633,-0.4533241375743422,終值佔比 >150%,0.7325296032508712,-0.6387695995072685,True,-0.7096833317115052,市場比指引更樂觀,第一把尺,拿到(混合:收入上調、EBITDA 下調),,True,0.031310193871824,0.8709190229723858,0.9769222694286118,1.5282865897985871,1.402636301831704,37195000.0,52386000.0,683771000.0,0.0574549081490733,12040218.0,XBRL 未拆季 2026-04-01→2026-06-30,True,False,False,2026-06-30
15.0,MOD,MODINE MANUFACTURING CO,195.9550018310547,2026-09-08,線附近,都不過,True,淨負債 ÷ 營運現金流 2.20 倍,混合,四位 SIC 3714,34,不入,0.4099006652832031,0.204,136.24376156691534,-0.3047191432021736,,0.0858423789042412,-0.4211932731460838,True,-0.7234663101955262,市場比指引更樂觀,第一把尺(隱含增速),拿到(維持),,False,0.0474841391711005,3.13769721826502,1.6458540821143028,3.42407983482092,3.058516102291881,577900000.0,262400000.0,3372400000.0,0.1012631953504922,54000000.0,XBRL 未拆季 2026-04-01→2026-06-30,True,False,False,2026-06-30
16.0,AMKR,"AMKOR TECHNOLOGY, INC.",51.27000045776367,2026-09-08,線附近,都不過,True,淨現金 331 百萬,行業殺,四位 SIC 3674,96,不入,0.5034141540527344,0.1272,23.735601697263597,-0.5370469770754727,,-0.0153495732566495,-0.5432389294675344,True,-0.9886017881705738,市場比指引更樂觀,第一把尺(隱含增速),"拿到(逐季新指引,無比較字眼)",,False,0.0368162127474983,1.8095404318226385,1.0137848251153136,1.7906735821955249,1.5278248582785596,-330911000.0,1216544000.0,7071107000.0,0.0758224985140233,249570000.0,XBRL 未拆季 2026-01-01→2026-03-31,False,False,False,2026-03-31
17.0,TTMI,"TTM TECHNOLOGIES, INC.",132.05999755859375,2026-09-08,回調,都不過,True,淨負債 ÷ 營運現金流 1.80 倍,行業殺,四位 SIC 3672,11,不入,0.5323600769042969,0.23809999,60.06555914070029,-0.5451646202397529,,-0.1305776017468707,-0.5404795408762887,True,-1.0086683750431482,市場比指引更樂觀,第一把尺(+29.3pp),"拿到(首次給出具體全年數字,方向上調)",,False,0.0370041758982655,4.207002936065647,0.7448360079239537,3.6759508950428113,2.71297236886648,580079000.0,322905000.0,3377086000.0,0.0989489163142425,107583000.0,XBRL 未拆季 2026-03-31→2026-06-29,False,False,False,2026-06-29
18.0,POWL,"Powell Industries, Inc.",182.75999450683597,2026-09-08,線附近,都不過,True,淨現金 631 百萬,行業殺,兩位 SIC 36,264,不入,0.3447990417480469,0.2455,85.17122276094717,-0.5339722843022878,,-0.0015031251896022,-0.4705480485332325,True,-1.1347880114831164,市場比指引更樂觀,第一把尺,"拿不到(公司只有文字展望,無數字指引)",,False,0.0425036296768054,5.779369065061591,1.943541614459724,5.799535359589087,3.894905343204029,-631037000.0,256113000.0,1157522000.0,0.1966899981166664,36604000.0,XBRL 未拆季 2026-04-01→2026-06-30,False,False,False,2026-06-30
19.0,CIEN,Ciena Corp,348.6199951171875,2026-09-08,線附近,都不過,True,淨負債 ÷ 營運現金流 0.32 倍,行業殺,四位 SIC 3661,8,不入,0.5979957580566406,0.30110002,151.35276632759815,-0.565851734130392,,0.147726182406938,-0.4936842241545803,True,-1.1461815193697882,市場比指引更樂觀,第一把尺(隱含增速),拿到,,False,0.0405117259605558,8.451737371106436,2.216668991494645,9.748781668984266,6.563257956661654,335691000.0,1054683000.0,6020894000.0,0.1227314415433987,145967000.0,XBRL 未拆季 2026-05-03→2026-08-01,False,False,False,2026-08-01
20.0,TDC,TERADATA CORPORATION,27.700000762939453,2026-09-08,線附近,都不過,True,淨現金 406 百萬,個別殺,四位 SIC 7372,223,不入,0.4580192565917969,0.013300001,15.086855620431171,-0.4553481875489236,,-0.0064851812738919,-0.3516367800048641,True,-1.294939020720827,市場比指引更樂觀,第一把尺,"拿到(盈利上調,營收重申)",,False,0.0568768716393186,1.5758368263718363,1.8015059809260785,1.636708482576502,1.5225353841706524,-406000000.0,761000000.0,1691000000.0,0.0751034890597279,96200000.0,XBRL 未拆季 2026-04-01→2026-06-30,False,False,False,2026-06-30
21.0,MYRG,MYR GROUP INC.,292.0,2026-09-08,線附近,都不過,True,淨現金 72 百萬,行業殺,四位 SIC 1623,6,不入,1.1914939880371094,0.1547,125.69605555192818,-0.569534056329013,,0.0050916286101432,-0.4359747148595082,True,-1.3063465309279323,市場比指引更樂觀,第一把尺,拿不到(公司無發數字指引),,False,0.0458742200369233,1.1466284378306717,0.6552423123496267,1.158228977209884,1.0074332832520054,-72335000.0,298494000.0,4006051000.0,0.0562803618825621,15731000.0,XBRL 未拆季 2026-04-01→2026-06-30,False,False,False,2026-06-30
22.0,QCOM,QUALCOMM INC/DE,173.35499572753906,2026-09-08,回調,都不過,True,淨負債 ÷ 營運現金流 0.52 倍,行業殺,四位 SIC 3663,20,不入,0.2483482360839843,0.0436,78.02113612392439,-0.5499343079414354,,-0.0450453065285917,-0.4119592140149379,True,-1.3349241605298685,市場比指引更樂觀,第一把尺,"拿到(只有下季指引,無法判升降)",,False,0.0485484953839988,4.205143988580164,4.041527846160926,4.085974617818149,3.674536656691618,6468000000.0,12401000000.0,44069000000.0,0.2318863600263223,1069000000.0,XBRL 未拆季 2026-03-30→2026-06-28,False,False,False,2026-06-28
23.0,LINC,LINCOLN EDUCATIONAL SERVICES CORPORATION,25.34000015258789,2026-09-08,線附近,都不過,True,淨負債 ÷ 營運現金流 1.63 倍,混合,四位 SIC 8200,41,不入,0.9601936340332032,0.088999994,5.443025315971279,-0.7852002650672676,終值佔比 >150%,0.2164569690084017,-0.5635776023010955,True,-1.393242495552136,市場比指引更樂觀,第一把尺(隱含增速),拿到,,True,0.0354875706882951,1.394854470133971,0.8322462430752535,1.7095656663009482,1.456878074237266,153023000.0,94023000.0,570778000.0,0.0591105473581672,31418794.0,XBRL 未拆季 2026-04-01→2026-06-30,False,False,True,2026-06-30
24.0,DOCN,"DigitalOcean Holdings, Inc.",127.25080108642578,2026-09-08,回調,都不過,True,淨負債 ÷ 營運現金流 2.04 倍,混合,四位 SIC 7370,74,不入,0.7975196838378906,0.5374,18.31435405956757,-0.85607670911927,,-0.4025381596676172,-0.6055053897541847,False,-1.413821781944516,市場比指引更樂觀,第一把尺(隱含增速),拿到(上調),,False,0.0330302592485912,15.926344904956231,7.16278264231777,9.571537882290396,6.980952473245707,633114000.0,309956000.0,1011113000.0,0.1480249981950583,126548000.0,XBRL 未拆季 2026-04-01→2026-06-30,False,False,True,2026-06-30
25.0,UTI,"UNIVERSAL TECHNICAL INSTITUTE, INC",21.989999771118164,2026-09-08,殺,"只過一把(重估已完成,不是折讓)",True,淨負債 ÷ 營運現金流 2.54 倍,混合,四位 SIC 8200,41,觀察,,0.0844,2.6323406355994003,-0.8802937397454302,,0.5634357190168262,-0.592773436117568,True,-1.4850424902826391,市場比指引更悲觀,第二把尺(目標價溢價),拿到,,True,0.0337397035383233,1.392052509574516,1.3076125633544404,2.1979270987774258,1.8408126460000769,189351000.0,74506000.0,883595000.0,0.050087426932022,55935000.0,XBRL 未拆季 2026-04-01→2026-06-30,False,False,True,2026-06-30
26.0,VPG,"Vishay Precision Group, Inc.",65.36000061035156,2026-09-08,線附近,都不過,True,淨現金 36 百萬,行業殺,四位 SIC 3670,6,不入,,0.0769,5.980764192739533,-0.9084950407452672,終值佔比 >150%,-0.2380895568921126,-0.5967580595942674,True,-1.5223841993235048,市場比指引更悲觀,第二把尺(目標價溢價),拿到,,False,0.0335144195850457,2.6495814313021597,1.304100077854545,2.0288374811857275,1.6935220220905245,-36233000.0,2846000.0,328589000.0,0.0342220829060011,13320430.0,yfinance 現時股數(XBRL 0.0M 與市場股數相差 >25%),True,True,False,2026-07-04
27.0,ENPH,"Enphase Energy, Inc.",38.720001220703125,2026-09-08,線附近,"只過一把(重估已完成,不是折讓)",True,淨現金 360 百萬,行業殺,四位 SIC 3674,96,觀察,1.104389190673828,0.0641,8.152659066998579,-0.789445795196942,,-0.098996464402006,-0.5151389629888408,True,-1.5324909430584917,市場比指引更樂觀,第一把尺(隱含增速),拿到,,False,0.0388244754074897,3.6329226799548553,7.317743713983282,3.4068032887274136,3.0181958740894457,-360138000.0,190997000.0,1399801000.0,0.0685533157927448,131337000.0,XBRL 未拆季 2026-01-01→2026-03-31,False,False,False,2026-03-31
28.0,MTSI,"MACOM Technology Solutions Holdings, Inc.",277.9200134277344,2026-09-08,回調,都不過,True,淨現金 737 百萬,行業殺,四位 SIC 3674,96,不入,0.6783180236816406,0.35720003,88.3030902006744,-0.6822715675939068,,-0.0448298268611283,-0.4417349863241498,True,-1.5445268967064534,市場比指引更樂觀,第一把尺,"拿到(只有下季指引,無法判升降)",,False,0.0452760153014544,18.72157825935564,10.642292903294504,17.971704613158767,14.13903801925529,-737079000.0,271186000.0,1163974000.0,0.1811363484064077,78409000.0,XBRL 未拆季 2026-04-04→2026-07-03,False,False,False,2026-07-03
29.0,IPGP,IPG PHOTONICS CORP,80.55000305175781,2026-09-08,線附近,都不過,True,淨現金 888 百萬,行業殺,四位 SIC 3674,96,不入,,0.0922,12.021821510401123,-0.8507533078220191,,0.2171202187204757,-0.5403807668079161,True,-1.5743589707078307,市場比指引更悲觀,第二把尺(目標價溢價),"拿到(逐季新指引,無下調跡象)",,True,0.0370109397455835,3.232495184702583,3.2234558864234235,3.981491910872747,3.5929672297815705,-887758000.0,96444000.0,1069340000.0,0.0074513251164269,42912927.0,XBRL 未拆季 2026-04-01→2026-06-30,False,False,False,2026-06-30
30.0,ACLS,AXCELIS TECHNOLOGIES INC,120.2699966430664,2026-09-08,回調,都不過,True,淨現金 549 百萬,混合,四位 SIC 3559,12,不入,0.6401329040527344,0.1191,36.96859129847244,-0.6926200022422326,,-0.2165176658799062,-0.4254175739513685,True,-1.6280944762319791,市場比指引更樂觀,第一把尺,"拿到(只有下季指引,無法判升降)",,False,0.0470126323513995,4.323527461325651,3.113664351531268,3.4071040876072134,3.065354734178123,-548803000.0,75295000.0,866072000.0,0.1032512308445487,31134000.0,XBRL 未拆季 2026-04-01→2026-06-30,False,False,False,2026-06-30
31.0,VIAV,Viavi Solutions Inc.,39.1349983215332,2026-09-08,回調,都不過,True,淨負債 ÷ 營運現金流 0.28 倍,行業殺,四位 SIC 3674,96,不入,0.9616355895996094,0.1344,9.78254961712186,-0.7500306621518565,終值佔比 >150%,-0.0783817798750446,-0.4539291112604013,False,-1.6523079122845534,市場比指引更樂觀,第一把尺(+81.7pp),"拿到(FY27 首季指引,基調正面)",,False,0.044059743038879,5.915485816236495,2.3628746908512657,5.485447678399213,3.5891939966652804,32100000.0,113900000.0,1518300000.0,0.0692221563590858,229500000.0,XBRL 未拆季 2025-06-29→2026-06-27,False,True,False,2026-06-27
32.0,CEVA,"Ceva, Inc.",28.32999992370605,2026-09-08,線附近,資料不足,True,淨現金 198 百萬,混合,四位 SIC 7370,74,觀察,,0.13,4.375095780499677,-0.8455666857648427,現時營業利潤率 ≤ 0,,-0.4760287889997728,True,-1.7762931681958551,市場比指引更悲觀,第二把尺,拿不到(公司無發實質指引),,False,0.0420142656540244,6.494407889662565,,,,-198148000.0,3805000.0,105980000.0,-0.0909888658237403,24295000.0,XBRL 未拆季 2025-01-01→2025-12-31,False,True,False,2026-06-30
33.0,FLEX,FLEX LTD.,115.16000366210938,2026-09-08,回調,都不過,True,淨負債 ÷ 營運現金流 2.07 倍,行業殺,四位 SIC 3672,11,不入,,0.2992,19.532384571583783,-0.8303891633340539,,-0.3733035705915053,-0.4604631001857882,False,-1.80337830110384,市場比指引更悲觀,第二把尺(目標價溢價 +41.1%),拿到(FY27 全年指引全面上調),,False,0.0434345336074277,1.471617909920009,0.3845758354755784,0.9268689780484636,0.8822135164770131,3239000000.0,1562000000.0,29267000000.0,0.0495096866778282,374000000.0,XBRL 未拆季 2026-04-01→2026-06-26,False,False,False,2026-06-26
34.0,ARM,ARM HOLDINGS PLC /UK,262.07501220703125,2026-09-08,回調,都不過,True,淨現金 3442 百萬,行業殺,四位 SIC 3674,96,不入,1.171733856201172,0.3623,23.19224008446567,-0.911505336242646,,-0.2691703886919504,-0.5008742870197951,False,-1.819828567495665,市場比指引更樂觀,第一把尺,"拿到(隱含上調,滾動季度指引,6-K 披露)",,False,0.0399301791253851,54.79380588812639,39.291715320637614,40.24516053860467,30.387774923122265,-3441800000.0,2094000000.0,5156000000.0,0.1700930954228083,1078000000.0,XBRL 未拆季 2026-04-01→2026-06-30,False,False,False,2026-06-30
35.0,ON,ON SEMICONDUCTOR CORPORATION,71.92009735107422,2026-09-08,線附近,都不過,True,淨負債 ÷ 營運現金流 0.50 倍,行業殺,四位 SIC 3674,96,不入,0.7076377868652344,0.1288,9.201888479703548,-0.8720540041153586,,-0.0976936615942937,-0.4630023050536638,True,-1.8834765930901447,市場比指引更樂觀,第一把尺,"拿到(隱含上調,滾動季度指引)",,False,0.0431963292227711,4.692711505497824,3.64461960988972,4.256202986111781,3.53894124197056,841000000.0,1672000000.0,6197800000.0,0.1080544709413017,404400000.0,XBRL 未拆季 2026-04-04→2026-07-03,False,False,False,2026-07-03
36.0,ALB,ALBEMARLE CORPORATION,129.6300048828125,2026-09-08,線附近,都不過,True,淨現金 483 百萬,混合,四位 SIC 2821,8,不入,,0.0292,11.170205308911942,-0.9138300942053502,終值佔比 >150%,0.2366729063233328,-0.4751878015737457,True,-1.9230924934918183,市場比指引更悲觀,第二把尺(目標價溢價 +35.3%),拿到(Specialties 分部展望上調),,True,0.0420886225062243,2.988735467789872,3.193424113115064,3.714568618069244,2.988735467789872,-483306000.0,1800328000.0,5907904000.0,0.0426679241910498,136212000.0,XBRL 未拆季 2026-04-01→2026-06-30,False,False,False,2026-06-30
37.0,DRS,"Leonardo DRS, Inc.",37.04999923706055,2026-09-08,線附近,都不過,True,淨負債 ÷ 營運現金流 0.41 倍,行業殺,四位 SIC 3812,8,不入,0.4094734191894531,0.0683,15.796361227530635,-0.5736474614625693,,0.199401125735906,-0.2835131186791525,True,-2.023354207153135,市場比指引更樂觀,第一把尺,拿到(明確上調),,True,0.0705434728847016,2.636344216683139,2.0143712032963346,3.177844392423688,2.884335879171104,206000000.0,501000000.0,3779000000.0,0.1053188674252447,268900000.0,XBRL 未拆季 2026-04-01→2026-06-30,False,False,False,2026-06-30
38.0,GNRC,GENERAC HOLDINGS INC.,192.13999938964844,2026-09-08,線附近,都不過,True,淨負債 ÷ 營運現金流 1.89 倍,行業殺,兩位 SIC 36,264,不入,0.5519599914550781,0.20799999,40.80424449537399,-0.7876327437025468,,0.0616398967499367,-0.3883738604569995,True,-2.028027176637839,市場比指引更樂觀,"第一把尺(隱含增速 vs 共識,+34.1pp)","拿到(收入指引維持,EBITDA 利潤率指引上調)",,False,0.0514967716325346,2.5814477535885048,2.201248624628246,2.754270766217981,2.282275623436639,1035923000.0,548133000.0,4438732000.0,0.0949568480367816,59635447.0,XBRL 未拆季 2026-04-01→2026-06-30,True,False,False,2026-06-30
39.0,SAIA,"Saia, Inc.",355.44500732421875,2026-09-08,線附近,都不過,True,淨負債 ÷ 營運現金流 0.31 倍,混合,四位 SIC 4213,12,不入,0.4318504333496094,0.0727,124.002365075186,-0.6511348801642405,,0.0402219991838108,-0.3192511697966071,True,-2.03956928514647,市場比指引更樂觀,第一把尺(+36.1pp),拿不到(行業慣例不設正式指引),,False,0.0626465989544905,2.811547002558359,3.221915351263195,2.9392562090195096,2.6580827675887284,185053000.0,606389000.0,3392316000.0,0.1104410674005605,26833000.0,XBRL 未拆季 2026-04-01→2026-06-30,False,False,False,2026-06-30
40.0,HLIT,HARMONIC INC.,12.119999885559082,2026-09-08,回調,都不過,True,淨現金 102 百萬,行業殺,四位 SIC 3663,20,不入,0.5929756164550781,0.1071,2.4658399491497667,-0.7965478570599821,,-0.013172061496148,-0.380479251704017,True,-2.093538224469685,市場比指引更樂觀,第一把尺,拿到(明確上調),,False,0.0525652842051908,3.858567121160262,2.5826451842357163,3.9142592636908446,3.120885590668451,-101739000.0,9798000.0,344518000.0,0.1281877869951642,109682000.0,XBRL 未拆季 2026-04-04→2026-07-03,False,False,False,2026-07-03
41.0,CDNS,"CADENCE DESIGN SYSTEMS, INC.",286.0400085449219,2026-09-08,殺,都不過,True,淨現金 834 百萬,個別殺,四位 SIC 7372,223,不入,0.4833335876464844,0.13430001,90.7028982010836,-0.6829013582313646,,0.1786754805451731,-0.3130478674268198,True,-2.1814598637730835,市場比指引更樂觀,第一把尺(+35.1pp),拿到(收入指引上調至 19% 增長),,True,0.0638879931187371,14.162015199645689,16.80387523559163,16.795978725026384,15.81764063528382,-834235000.0,1597542000.0,5528613000.0,0.2825032245881562,273725000.0,XBRL 未拆季 2026-01-01→2026-03-31,True,False,False,2026-03-31
,ARRY,"ARRAY TECHNOLOGIES, INC.",4.809000015258789,2026-09-08,殺,兩把尺都過,True,淨負債 ÷ 營運現金流 2.47 倍,行業殺,四位 SIC 3674,96,入選,,0.1201,-6.772226718030569,,現時營業利潤率 ≤ 0; 每股值無解或 ≤ 0,0.5366107102380562,-0.635451495016055,True,,市場比指引更悲觀,第二把尺(目標價溢價),拿到,,True,0.0314736847058557,0.6317988065737432,1.3607801196584317,0.9933849923318042,0.8535062692189476,401906000.0,162861000.0,1185012000.0,-0.0512914637151353,155685000.0,XBRL 未拆季 2026-04-01→2026-06-30,False,False,True,2026-06-30
,LASR,"NLIGHT, INC.",41.790000915527344,2026-09-08,線附近,"只過一把(重估已完成,不是折讓)",True,淨現金 316 百萬,行業殺,四位 SIC 3674,96,觀察,,0.1347,-43.89269160824119,,現時營業利潤率 ≤ 0; 每股值無解或 ≤ 0,0.478957718748132,-0.5363154702212911,True,,市場比指引更悲觀,第二把尺(目標價溢價),拿到,,True,0.0372914844163412,7.664394227755785,3.4294096574454884,11.53920428447178,8.548251474874695,-315604000.0,53151000.0,310699000.0,-0.0546831499296747,56983000.0,XBRL 未拆季 2026-04-01→2026-06-30,False,False,False,2026-06-30
,ADTN,"ADTRAN Holdings, Inc.",7.505000114440918,2026-09-08,殺,兩把尺都過,True,淨負債 ÷ 營運現金流 1.86 倍,行業殺,四位 SIC 3661,8,入選,,0.0788,-11.39256170200023,,現時營業利潤率 ≤ 0; 每股值無解或 ≤ 0,0.4061352713492179,-0.6340206162761535,True,,市場比指引更悲觀,第二把尺(目標價溢價),拿到,,True,0.0315447155606195,0.5337377774940881,0.7647258370336221,0.7614331562548303,0.6842775425345788,172662000.0,93011000.0,1138227000.0,-0.0017623901032043,80948000.0,XBRL 未拆季 2026-04-01→2026-06-30,True,False,False,2026-06-30
