rank,ticker,name,price,price_date,ma200_form,discount_grade,debt_gate,debt_note,kill_type,peer_basis,peer_n,A_conclusion,n1_implied_g5,consensus_rev_growth,n2_per_share,n2_upside,n2_unreliable,n3_ret_1y,stress_drop,stress_floor_applied,odds,mispricing_label,label_ruler,label_guidance,label_note,pass_bottom_line,position_pct,ps_now,ps_p50_4y,ps_p50_1y,ps_p25_1y,net_debt,ocf_ttm,rev_ttm,op_margin,diluted_shares,shares_src,debt_fixed,shares_fixed,debt_doubt,asof
11.0,FN,FABRINET,421.8599853515625,2026-09-08,線附近,"只過一把(重估已完成,不是折讓)",True,淨現金 871 百萬,行業殺,四位 SIC 3661,8,觀察,0.3675498962402344,0.1973,409.82709489380414,-0.0285234221675009,,0.4114496923224859,-0.4708427458536124,True,-0.0605795085911104,市場比指引更樂觀,第一把尺(隱含增速),"拿到(逐季新指引,無比較字眼)",,True,0.0424770269397292,3.295183916424252,2.423470008633742,4.674241256607928,4.129194570818448,-871042000.0,256725000.0,4641097000.0,0.099736549354603,36252000.0,XBRL 未拆季 2025-06-28→2026-06-26,False,True,False,2026-06-26
12.0,CRNC,CERENCE INC.,8.420000076293945,2026-09-08,殺,兩把尺都過,True,淨負債 ÷ 營運現金流 2.29 倍,個別殺,四位 SIC 7372,223,入選,0.3407402038574219,-0.076,5.9388772855008565,-0.2946701625073087,,0.1755371114453854,-0.5518797028064053,True,-0.5339391193567351,市場比指引更樂觀,第一把尺(隱含增速),"拿到(維持,對比上季全年指引)",,True,0.0362397817826901,1.2989088112938478,2.26347559724186,1.629164534787103,1.3066220758690748,193594000.0,84713000.0,309494000.0,0.087174549425837,47744000.0,XBRL 未拆季 2026-04-01→2026-06-30,True,False,False,2026-06-30
13.0,RMBS,RAMBUS INC,88.09500122070312,2026-09-08,殺,都不過,True,淨現金 1415 百萬,行業殺,四位 SIC 3674,96,不入,0.3080024719238281,0.19940001,62.57461355805662,-0.2896916659176909,,0.1978772015939836,-0.5147662265228254,True,-0.5627635438993696,市場比指引更樂觀,第一把尺,"拿到(隱含上調,滾動季度指引)",,True,0.0388525877758089,13.402709755781578,12.093939250895083,16.145057132478847,14.853515445680172,-1414550000.0,365814000.0,721155000.0,0.3589131324056548,109716000.0,XBRL 未拆季 2026-01-01→2026-03-31,False,False,False,2026-03-31
14.0,LMB,"LIMBACH HOLDINGS, INC.",49.65999984741211,2026-09-08,殺,"只過一把(重估已完成,不是折讓)",True,淨負債 ÷ 營運現金流 0.71 倍,行業殺,四位 SIC 1700,18,觀察,0.7677192687988281,0.19790001,27.03858765507633,-0.4555258208184354,終值佔比 >150%,0.7256402026779556,-0.6387695995072685,True,-0.7131300881723505,市場比指引更樂觀,第一把尺,拿到(混合:收入上調、EBITDA 下調),,True,0.031310193871824,0.8744407470378366,0.9769222694286118,1.5282865897985871,1.402636301831704,37195000.0,52386000.0,683771000.0,0.0574549081490733,12040218.0,XBRL 未拆季 2026-04-01→2026-06-30,True,False,False,2026-06-30
15.0,MOD,MODINE MANUFACTURING CO,196.5289001464844,2026-09-08,線附近,都不過,True,淨負債 ÷ 營運現金流 2.20 倍,混合,四位 SIC 3714,34,不入,0.4108619689941406,0.204,136.24376156691534,-0.3067494833311285,,0.0826715317076669,-0.4211932731460838,True,-0.7282867578579243,市場比指引更樂觀,第一把尺(隱含增速),拿到(維持),,False,0.0474841391711005,3.146886670593689,1.6458540821143028,3.42407983482092,3.058516102291881,577900000.0,262400000.0,3372400000.0,0.1012631953504922,54000000.0,XBRL 未拆季 2026-04-01→2026-06-30,True,False,False,2026-06-30
16.0,AMKR,"AMKOR TECHNOLOGY, INC.",51.21500015258789,2026-09-08,線附近,都不過,True,淨現金 331 百萬,行業殺,四位 SIC 3674,96,不入,0.5029335021972656,0.1272,23.735601697263597,-0.5365498071551946,,-0.0142921472330042,-0.5432389294675344,True,-0.987686592492743,市場比指引更樂觀,第一把尺(隱含增速),"拿到(逐季新指引,無比較字眼)",,False,0.0368162127474983,1.807599232776616,1.0137848251153136,1.7906735821955249,1.5278248582785596,-330911000.0,1216544000.0,7071107000.0,0.0758224985140233,249570000.0,XBRL 未拆季 2026-01-01→2026-03-31,False,False,False,2026-03-31
17.0,TTMI,"TTM TECHNOLOGIES, INC.",131.5399932861328,2026-09-08,回調,都不過,True,淨負債 ÷ 營運現金流 1.80 倍,行業殺,四位 SIC 3672,11,不入,0.5309715270996094,0.23809999,60.06555914070029,-0.5433665637336436,,-0.1271405986699325,-0.5404795408762887,True,-1.0053415950817937,市場比指引更樂觀,第一把尺(+29.3pp),"拿到(首次給出具體全年數字,方向上調)",,False,0.0370041758982655,4.190437287561533,0.7448360079239537,3.6759508950428113,2.71297236886648,580079000.0,322905000.0,3377086000.0,0.0989489163142425,107583000.0,XBRL 未拆季 2026-03-31→2026-06-29,False,False,False,2026-06-29
18.0,POWL,"Powell Industries, Inc.",183.2100067138672,2026-09-08,線附近,都不過,True,淨現金 631 百萬,行業殺,兩位 SIC 36,264,不入,0.3456535339355469,0.2455,85.17122276094717,-0.5351169715638652,,-0.0039556974612086,-0.4705480485332325,True,-1.1372206796562083,市場比指引更樂觀,第一把尺,"拿不到(公司只有文字展望,無數字指引)",,False,0.0425036296768054,5.79359967737494,1.943541614459724,5.799535359589087,3.894905343204029,-631037000.0,256113000.0,1157522000.0,0.1966899981166664,36604000.0,XBRL 未拆季 2026-04-01→2026-06-30,False,False,False,2026-06-30
19.0,CIEN,Ciena Corp,348.4750061035156,2026-09-08,線附近,都不過,True,淨負債 ÷ 營運現金流 0.41 倍,行業殺,四位 SIC 3661,8,不入,0.5985832214355469,0.30110002,150.65745848404447,-0.5676663868418408,,0.1482037136049807,-0.4936842241545803,True,-1.149857255037778,市場比指引更樂觀,第一把尺(隱含增速),拿到,,False,0.0405117259605558,8.448222343046044,2.216668991494645,9.748781668984266,6.563257956661654,437183000.0,1054683000.0,6020894000.0,0.1227314415433987,145967000.0,XBRL 未拆季 2026-05-03→2026-08-01,False,False,False,2026-08-01
20.0,TDC,TERADATA CORPORATION,27.850000381469727,2026-09-08,線附近,都不過,True,淨現金 406 百萬,個別殺,四位 SIC 7372,223,不入,0.4609565734863281,0.013300001,15.086855620431171,-0.4582816727546848,,-0.0116050069226687,-0.3516367800048641,True,-1.303281393796023,市場比指引更樂觀,第一把尺,"拿到(盈利上調,營收重申)",,False,0.0568768716393186,1.5843702168523877,1.8015059809260785,1.636708482576502,1.5225353841706524,-406000000.0,761000000.0,1691000000.0,0.0751034890597279,96200000.0,XBRL 未拆季 2026-04-01→2026-06-30,False,False,False,2026-06-30
21.0,MYRG,MYR GROUP INC.,292.3399963378906,2026-09-08,線附近,都不過,True,淨現金 72 百萬,行業殺,四位 SIC 1623,6,不入,1.1923484802246094,0.1547,125.69605555192818,-0.5700346954692886,,0.0039226901232691,-0.4359747148595082,True,-1.3074948524319372,市場比指引更樂觀,第一把尺,拿不到(公司無發數字指引),,False,0.0458742200369233,1.1479635387545883,0.6552423123496267,1.158228977209884,1.0074332832520054,-72335000.0,298494000.0,4006051000.0,0.0562803618825621,15731000.0,XBRL 未拆季 2026-04-01→2026-06-30,False,False,False,2026-06-30
22.0,QCOM,QUALCOMM INC/DE,174.27000427246094,2026-09-08,回調,都不過,True,淨負債 ÷ 營運現金流 0.52 倍,行業殺,四位 SIC 3663,20,不入,0.2498970031738281,0.0436,78.02113612392439,-0.552297387897329,,-0.0499735534307564,-0.4119592140149379,True,-1.3406603593464042,市場比指引更樂觀,第一把尺,"拿到(只有下季指引,無法判升降)",,False,0.0485484953839988,4.227339730133671,4.041527846160926,4.085974617818149,3.674536656691618,6468000000.0,12401000000.0,44069000000.0,0.2318863600263223,1069000000.0,XBRL 未拆季 2026-03-30→2026-06-28,False,False,False,2026-06-28
23.0,LINC,LINCOLN EDUCATIONAL SERVICES CORPORATION,25.575000762939453,2026-09-08,線附近,都不過,True,淨負債 ÷ 營運現金流 1.63 倍,混合,四位 SIC 8200,41,不入,0.9643592834472656,0.088999994,5.443025315971279,-0.787173992039182,終值佔比 >150%,0.205362160954446,-0.5635776023010955,True,-1.3967446343238965,市場比指引更樂觀,第一把尺(隱含增速),拿到,,True,0.0354875706882951,1.407790210065275,0.8322462430752535,1.7095656663009482,1.456878074237266,153023000.0,94023000.0,570778000.0,0.0591105473581672,31418794.0,XBRL 未拆季 2026-04-01→2026-06-30,False,False,True,2026-06-30
24.0,DOCN,"DigitalOcean Holdings, Inc.",128.0,2026-09-08,回調,都不過,True,淨負債 ÷ 營運現金流 2.04 倍,混合,四位 SIC 7370,74,不入,0.7996559143066406,0.5374,18.31435405956757,-0.8569191089096284,,-0.4060147764443799,-0.6078144126714271,False,-1.4098367709698627,市場比指引更樂觀,第一把尺(隱含增速),拿到(上調),,False,0.0329047807736201,16.020112489899745,7.16278264231777,9.571537882290396,6.980952473245707,633114000.0,309956000.0,1011113000.0,0.1480249981950583,126548000.0,XBRL 未拆季 2026-04-01→2026-06-30,False,False,True,2026-06-30
25.0,UTI,"UNIVERSAL TECHNICAL INSTITUTE, INC",22.104999542236328,2026-09-08,殺,"只過一把(重估已完成,不是折讓)",True,淨負債 ÷ 營運現金流 2.54 倍,混合,四位 SIC 8200,41,觀察,,0.0844,2.6323406355994003,-0.8809165035009501,,0.5553813596136354,-0.592773436117568,True,-1.486093083506922,市場比指引更悲觀,第二把尺(目標價溢價),拿到,,True,0.0337397035383233,1.3993324423463114,1.3076125633544404,2.1979270987774258,1.8408126460000769,189351000.0,74506000.0,883595000.0,0.050087426932022,55935000.0,XBRL 未拆季 2026-04-01→2026-06-30,False,False,True,2026-06-30
26.0,VPG,"Vishay Precision Group, Inc.",65.43000030517578,2026-09-08,線附近,都不過,True,淨現金 36 百萬,行業殺,四位 SIC 3670,6,不入,,0.0769,5.980764192739533,-0.9085929364993992,終值佔比 >150%,-0.238904679897648,-0.5967580595942674,True,-1.5225482452924837,市場比指引更悲觀,第二把尺(目標價溢價),拿到,,False,0.0335144195850457,2.652419097915854,1.304100077854545,2.0288374811857275,1.6935220220905245,-36233000.0,2846000.0,328589000.0,0.0342220829060011,13320430.0,yfinance 現時股數(XBRL 0.0M 與市場股數相差 >25%),True,True,False,2026-07-04
27.0,ENPH,"Enphase Energy, Inc.",38.84999847412109,2026-09-08,線附近,"只過一把(重估已完成,不是折讓)",True,淨現金 360 百萬,行業殺,四位 SIC 3674,96,觀察,1.1062049865722656,0.0641,8.152659066998579,-0.7901503375237129,,-0.1018935559492818,-0.5151389629888408,True,-1.5338586173704545,市場比指引更樂觀,第一把尺(隱含增速),拿到,,False,0.0388244754074897,3.645119734587732,7.317743713983282,3.4068032887274136,3.0181958740894457,-360138000.0,190997000.0,1399801000.0,0.0685533157927448,131337000.0,XBRL 未拆季 2026-01-01→2026-03-31,False,False,False,2026-03-31
28.0,MTSI,"MACOM Technology Solutions Holdings, Inc.",277.7650146484375,2026-09-08,回調,都不過,True,淨現金 737 百萬,行業殺,四位 SIC 3674,96,不入,0.6781044006347656,0.35720003,88.3030902006744,-0.6820942683784776,,-0.0442968216119082,-0.4417349863241498,True,-1.544125526606918,市場比指引更樂觀,第一把尺,"拿到(只有下季指引,無法判升降)",,False,0.0452760153014544,18.711137047364748,10.642292903294504,17.971704613158767,14.13903801925529,-737079000.0,271186000.0,1163974000.0,0.1811363484064077,78409000.0,XBRL 未拆季 2026-04-04→2026-07-03,False,False,False,2026-07-03
29.0,IPGP,IPG PHOTONICS CORP,80.0999984741211,2026-09-08,線附近,都不過,True,淨現金 888 百萬,行業殺,四位 SIC 3674,96,不入,,0.0922,12.021821510401123,-0.8499148347139462,,0.2238766059082839,-0.5403807668079161,True,-1.5728073368237718,市場比指引更悲觀,第二把尺(目標價溢價),"拿到(逐季新指引,無下調跡象)",,True,0.0370109397455835,3.214436369368087,3.2210752401365936,3.981491910872747,3.5929672297815705,-887758000.0,96444000.0,1069340000.0,0.0074513251164269,42912927.0,XBRL 未拆季 2026-04-01→2026-06-30,False,False,False,2026-06-30
30.0,ACLS,AXCELIS TECHNOLOGIES INC,120.36000061035156,2026-09-08,回調,都不過,True,淨現金 549 百萬,混合,四位 SIC 3559,12,不入,0.6405067443847656,0.1191,36.96859129847244,-0.692849857834805,,-0.2171001613959037,-0.4254175739513685,True,-1.6286347820553553,市場比指引更樂觀,第一把尺,"拿到(只有下季指引,無法判升降)",,False,0.0470126323513995,4.326762970056399,3.113664351531268,3.4071040876072134,3.065354734178123,-548803000.0,75295000.0,866072000.0,0.1032512308445487,31134000.0,XBRL 未拆季 2026-04-01→2026-06-30,False,False,False,2026-06-30
31.0,VIAV,Viavi Solutions Inc.,39.06999969482422,2026-09-08,回調,都不過,True,淨負債 ÷ 營運現金流 0.28 倍,行業殺,四位 SIC 3674,96,不入,0.9609413146972656,0.1344,9.78254961712186,-0.7496148018035997,終值佔比 >150%,-0.0768579489314795,-0.4530206429181677,False,-1.654703408160162,市場比指引更樂觀,第一把尺(+81.7pp),"拿到(FY27 首季指引,基調正面)",,False,0.044148098574865,5.905660890444681,2.3628746908512657,5.485447678399213,3.5891939966652804,32100000.0,113900000.0,1518300000.0,0.0692221563590858,229500000.0,XBRL 未拆季 2025-06-29→2026-06-27,False,True,False,2026-06-27
32.0,CEVA,"Ceva, Inc.",28.299999237060547,2026-09-08,線附近,資料不足,True,淨現金 198 百萬,混合,四位 SIC 7370,74,觀察,,0.13,4.375095780499677,-0.8454029717862951,現時營業利潤率 ≤ 0,,-0.4760287889997728,True,-1.775949252066556,市場比指引更悲觀,第二把尺,拿不到(公司無發實質指引),,False,0.0420142656540244,6.487530491266145,,,,-198148000.0,3805000.0,105980000.0,-0.0909888658237403,24295000.0,XBRL 未拆季 2025-01-01→2025-12-31,False,True,False,2026-06-30
33.0,ARM,ARM HOLDINGS PLC /UK,263.4549865722656,2026-09-08,回調,都不過,True,淨現金 3442 百萬,行業殺,四位 SIC 3674,96,不入,1.1740837097167969,0.3623,23.19224008446567,-0.9119688703326022,,-0.2729984662777306,-0.5034887020965546,False,-1.811299571440459,市場比指引更樂觀,第一把尺,"拿到(隱含上調,滾動季度指引,6-K 披露)",,False,0.0397228377056305,55.0823265176304,39.291715320637614,40.24516053860467,30.387774923122265,-3441800000.0,2094000000.0,5156000000.0,0.1700930954228083,1078000000.0,XBRL 未拆季 2026-04-01→2026-06-30,False,False,False,2026-06-30
34.0,FLEX,FLEX LTD.,114.61499786376952,2026-09-08,回調,都不過,True,淨負債 ÷ 營運現金流 2.07 倍,行業殺,四位 SIC 3672,11,不入,,0.2992,19.532384571583783,-0.8295826468120706,,-0.3703235662797443,-0.4578975481699293,False,-1.8117210937853852,市場比指引更悲觀,第二把尺(目標價溢價 +41.1%),拿到(FY27 全年指引全面上調),,False,0.0436778927511921,1.464653336558233,0.3845758354755784,0.9268689780484636,0.8822135164770131,3239000000.0,1562000000.0,29267000000.0,0.0495096866778282,374000000.0,XBRL 未拆季 2026-04-01→2026-06-26,False,False,False,2026-06-26
35.0,ON,ON SEMICONDUCTOR CORPORATION,72.18000030517578,2026-09-08,線附近,都不過,True,淨負債 ÷ 營運現金流 0.50 倍,行業殺,四位 SIC 3674,96,不入,0.7090263366699219,0.1288,9.201888479703548,-0.8725147071100288,,-0.1009259636418721,-0.4629283637810354,True,-1.8847726243940568,市場比指引更樂觀,第一把尺,"拿到(隱含上調,滾動季度指引)",,False,0.0432032287601629,4.709669902774063,3.64461960988972,4.256202986111781,3.53894124197056,841000000.0,1672000000.0,6197800000.0,0.1080544709413017,404400000.0,XBRL 未拆季 2026-04-04→2026-07-03,False,False,False,2026-07-03
36.0,ALB,ALBEMARLE CORPORATION,128.5050048828125,2026-09-08,線附近,"只過一把(重估已完成,不是折讓)",True,淨現金 483 百萬,混合,四位 SIC 2821,8,觀察,,0.0292,11.170205308911942,-0.913075717797152,終值佔比 >150%,0.247499387524454,-0.4751878015737457,True,-1.9215049602982064,市場比指引更悲觀,第二把尺(目標價溢價 +35.3%),拿到(Specialties 分部展望上調),,True,0.0420886225062243,2.962797588636792,3.193424113115064,3.714568618069244,2.9825102782877324,-483306000.0,1800328000.0,5907904000.0,0.0426679241910498,136212000.0,XBRL 未拆季 2026-04-01→2026-06-30,False,False,False,2026-06-30
37.0,GNRC,GENERAC HOLDINGS INC.,191.1300048828125,2026-09-08,線附近,都不過,True,淨負債 ÷ 營運現金流 1.89 倍,行業殺,兩位 SIC 36,264,不入,0.5500907897949219,0.20799999,40.80424449537399,-0.7865105244967043,,0.0672499550168883,-0.3883738604569995,True,-2.0251376433295936,市場比指引更樂觀,"第一把尺(隱含增速 vs 共識,+34.1pp)","拿到(收入指引維持,EBITDA 利潤率指引上調)",,False,0.0514967716325346,2.567878231057587,2.201248624628246,2.754270766217981,2.282275623436639,1035923000.0,548133000.0,4438732000.0,0.0949568480367816,59635447.0,XBRL 未拆季 2026-04-01→2026-06-30,True,False,False,2026-06-30
38.0,DRS,"Leonardo DRS, Inc.",37.119998931884766,2026-09-08,線附近,都不過,True,淨負債 ÷ 營運現金流 0.41 倍,行業殺,四位 SIC 3812,8,不入,0.4101142883300781,0.0683,15.796361227530635,-0.5744514633064248,,0.1971393338396454,-0.2835131186791525,True,-2.0261900612666985,市場比指引更樂觀,第一把尺,拿到(明確上調),,True,0.0705434728847016,2.641325142308498,2.0143712032963346,3.177844392423688,2.884335879171104,206000000.0,501000000.0,3779000000.0,0.1053188674252447,268900000.0,XBRL 未拆季 2026-04-01→2026-06-30,False,False,False,2026-06-30
39.0,SAIA,"Saia, Inc.",357.82000732421875,2026-09-08,線附近,都不過,True,淨負債 ÷ 營運現金流 0.31 倍,混合,四位 SIC 4213,12,不入,0.4342002868652344,0.0727,124.002365075186,-0.6534504428567961,,0.0333176137456232,-0.3192511697966071,True,-2.046822391514196,市場比指引更樂觀,第一把尺(+36.1pp),拿不到(行業慣例不設正式指引),,False,0.0626465989544905,2.830333098841842,3.221915351263195,2.9392562090195096,2.6580827675887284,185053000.0,606389000.0,3392316000.0,0.1104410674005605,26833000.0,XBRL 未拆季 2026-04-01→2026-06-30,False,False,False,2026-06-30
40.0,HLIT,HARMONIC INC.,12.170000076293944,2026-09-08,回調,都不過,True,淨現金 102 百萬,行業殺,四位 SIC 3663,20,不入,0.5947380065917969,0.1071,2.4658399491497667,-0.7973837359333301,,-0.0171165344478892,-0.380479251704017,True,-2.095735134996618,市場比指引更樂觀,第一把尺,拿到(明確上調),,False,0.0525652842051908,3.874485363226515,2.5826451842357163,3.9142592636908446,3.120885590668451,-101739000.0,9798000.0,344518000.0,0.1281877869951642,109682000.0,XBRL 未拆季 2026-04-04→2026-07-03,False,False,False,2026-07-03
41.0,CDNS,"CADENCE DESIGN SYSTEMS, INC.",287.94000244140625,2026-09-08,殺,都不過,True,淨現金 834 百萬,個別殺,四位 SIC 7372,223,不入,0.4854698181152344,0.13430001,90.7028982010836,-0.6849937576160818,,0.1709455407746174,-0.3084848523936938,True,-2.2205101881044085,市場比指引更樂觀,第一把尺(+35.1pp),拿到(收入指引上調至 19% 增長),,True,0.0648330050724035,14.25608505574073,16.80387523559163,16.795978725026384,15.81764063528382,-834235000.0,1597542000.0,5528613000.0,0.2825032245881562,273725000.0,XBRL 未拆季 2026-01-01→2026-03-31,True,False,False,2026-03-31
,ARRY,"ARRAY TECHNOLOGIES, INC.",4.84499979019165,2026-09-08,殺,兩把尺都過,True,淨負債 ÷ 營運現金流 2.47 倍,行業殺,四位 SIC 3674,96,入選,,0.1201,-6.772226718030569,,現時營業利潤率 ≤ 0; 每股值無解或 ≤ 0,0.5254506068044129,-0.635451495016055,True,,市場比指引更悲觀,第二把尺(目標價溢價),拿到,,True,0.0314736847058557,0.6365283999959385,1.3607801196584317,0.9933849923318042,0.8535062692189476,401906000.0,162861000.0,1185012000.0,-0.0512914637151353,155685000.0,XBRL 未拆季 2026-04-01→2026-06-30,False,False,True,2026-06-30
,LASR,"NLIGHT, INC.",41.810001373291016,2026-09-08,線附近,"只過一把(重估已完成,不是折讓)",True,淨現金 316 百萬,行業殺,四位 SIC 3674,96,觀察,,0.1347,-43.89269160824119,,現時營業利潤率 ≤ 0; 每股值無解或 ≤ 0,0.4782627313743417,-0.5363154702212911,True,,市場比指引更悲觀,第二把尺(目標價溢價),拿到,,True,0.0372914844163412,7.668062363426474,3.4294096574454884,11.53920428447178,8.548251474874695,-315604000.0,53151000.0,310699000.0,-0.0546831499296747,56983000.0,XBRL 未拆季 2026-04-01→2026-06-30,False,False,False,2026-06-30
,ADTN,"ADTRAN Holdings, Inc.",7.519999980926514,2026-09-08,殺,兩把尺都過,True,淨負債 ÷ 營運現金流 1.86 倍,行業殺,四位 SIC 3661,8,入選,,0.0788,-11.39256170200023,,現時營業利潤率 ≤ 0; 每股值無解或 ≤ 0,0.4033706710721527,-0.6340206162761535,True,,市場比指引更悲觀,第二把尺(目標價溢價),拿到,,True,0.0315447155606195,0.5348045323613299,0.7647258370336221,0.7614331562548303,0.6842775425345788,172662000.0,93011000.0,1138227000.0,-0.0017623901032043,80948000.0,XBRL 未拆季 2026-04-01→2026-06-30,True,False,False,2026-06-30
