event_id,event,basket_kind,entity_id,ticker,name,sic,sic_description,named_confidence,f_shock_rel_drop,anchor_T_date,T_3m_excess,T_3m_status,T_6m_excess,T_6m_status,T_12m_excess,T_12m_status,anchor_N_date,N_3m_excess,N_3m_status,N_6m_excess,N_6m_status,N_12m_excess,N_12m_status,dollar_vol_60d,feat_status,panel_period_end,panel_filed,panel_age_days,currency,cash,total_debt,assets,equity,mcap_usd,ttm_revenue,ttm_ocf,ttm_net_income,ttm_method_rev,f_net_cash_n2,f_net_cash_over_mcap,f_debt_to_assets,f_liab_to_assets,f_ocf_positive,f_ocf_margin,f_ni_margin,f_ps,f_pb,f_pe,f_log_mcap,f_rev_growth_yoy,f_rev_cv8
E18,2024-08 日圓套息平倉殺半導體,同SIC全體,0000313216,PHG,KONINKLIJKE PHILIPS NV,3844,X-Ray Apparatus & Tubes & Related Irradiation Apparatus,,0.08924696295099976,2024-09-06,-0.2177738642648458,已成熟,-0.13789460863274394,已成熟,-0.1864586865506379,已成熟,2024-08-07,-0.1814394993443319,已成熟,-0.1709605585231273,已成熟,-0.21079447970985432,已成熟,18466404.16173935,最近季度過期,,,,,,,,,,,,,,,,,,,,,,,,,,
E18,2024-08 日圓套息平倉殺半導體,同SIC全體,0000313616,DHR,DANAHER CORP /DE/,3823,"Industrial Instruments For Measurement, Display, and Control",,-0.04720918637298288,2024-09-06,-0.24405049000211754,已成熟,-0.26934445159127673,已成熟,-0.41043808630704404,已成熟,2024-08-07,-0.1736854367996512,已成熟,-0.3382470003695657,已成熟,-0.3722019449033034,已成熟,777345465.977478,有,2024-06-28,2024-07-23,34.0,USD,2374000000.0,16309000000.0,78555000000.0,49897000000.0,200228154819.4959,24817000000.0,6447000000.0,4230000000.0,4Q,-13935000000.0,-0.06959560713408308,0.2076125007956209,,1.0,0.25978160132167466,0.17044767699560784,8.068185309243498,4.012829525211854,47.33526118664206,26.02272332740359,-0.1477971223515676,0.10303902929631494
E18,2024-08 日圓套息平倉殺半導體,同SIC全體,0000313838,SONY,Sony Group Corp,3651,Household Audio & Video Equipment,,0.06548470539130014,2024-09-06,0.03416411205753622,已成熟,0.2681647760898531,已成熟,0.3237342329944588,已成熟,2024-08-07,-0.04309752671079625,已成熟,0.16140073825499557,已成熟,0.32138295588518706,已成熟,66494817.63648987,有,2024-03-31,2024-06-25,123.0,JPY,1907113000000.0,,34107490000000.0,7756105000000.0,,13020768000000.0,1373213000000.0,980494000000.0,FY_latest,,,,0.7725981888435649,1.0,0.10546328757259173,0.07530231703690596,,,,,0.1283320552967948,0.19225365393087843
E18,2024-08 日圓套息平倉殺半導體,同SIC全體,0000315189,DE,DEERE & CO,3523,Farm Machinery & Equipment,,0.0713063210968492,2024-09-06,0.031251479577649954,已成熟,0.19124589813506043,已成熟,0.023990711616251215,已成熟,2024-08-07,0.0437761538034287,已成熟,0.18206411491464092,已成熟,0.19820297683061394,已成熟,528270678.68652344,有,2024-04-28,2024-05-30,95.0,USD,5553000000.0,,105628000000.0,22684000000.0,96055564583.0747,60608000000.0,9680000000.0,9959000000.0,4Q,,,,0.7842806831521945,1.0,0.15971488912354806,0.16431824181626187,1.5848660999055357,4.234507343637573,9.645101373940626,25.288192658715804,0.05385056771748009,0.7878270161229788
E18,2024-08 日圓套息平倉殺半導體,同SIC全體,0000315374,HURC,HURCO COMPANIES INC,3823,"Industrial Instruments For Measurement, Display, and Control",,0.0429961763579203,2024-09-06,0.15417502873119493,已成熟,-0.08834435509368466,已成熟,-0.1610642857193848,已成熟,2024-08-07,0.1723253866073251,已成熟,0.1839216863282167,已成熟,-0.046796517486606626,已成熟,322097.4971294403,有,2024-04-30,2024-06-07,93.0,USD,37542000.0,,280826000.0,215577000.0,108416570.05453682,209537000.0,-8886000.0,-2888000.0,4Q,,,,,0.0,-0.04240778478263982,-0.01378276867569928,0.517410147394192,0.5029134372151798,,18.50149149556958,-0.0873943284713179,0.13804587361580523
E18,2024-08 日圓套息平倉殺半導體,同SIC全體,0000319201,KLAC,KLA CORP,3827,Optical Instruments & Lenses,,-0.06427520780255325,2024-09-06,-0.17920333252662746,已成熟,-0.06423129172291586,已成熟,0.11966227114908579,已成熟,2024-08-07,-0.20177696231335562,已成熟,-0.1252400848854749,已成熟,0.023586321822522738,已成熟,584833831.8634033,有,2024-03-31,2024-04-26,123.0,USD,1848167000.0,6628914000.0,14957289000.0,3094885000.0,10010924938.23117,9676120000.0,3375075000.0,2623287000.0,4Q,-4780747000.0,-0.4775529763231558,0.4431895378901885,0.7930851640293907,1.0,0.34880458282865445,0.2711093909542254,1.0346011560657753,3.23466782715066,3.8161760181906024,23.02694282742649,-0.0722439366054003,0.7746820534462954
E18,2024-08 日圓套息平倉殺半導體,同SIC全體,0000320193,AAPL,Apple Inc.,3571,Electronic Computers,,0.017401662206523172,2024-09-06,-0.013713665887489679,已成熟,-0.04373636871807529,已成熟,-0.1414871131625106,已成熟,2024-08-07,-0.06435365785872915,已成熟,-0.06656330438400315,已成熟,-0.11690985564413636,已成熟,11144566982.959747,有,2024-03-30,2024-05-03,124.0,USD,32695000000.0,102593000000.0,337411000000.0,74194000000.0,3316733437894.135,386961000000.0,110563000000.0,101593000000.0,4Q,-69898000000.0,-0.02107434959994245,0.3040594408599601,0.7801079395751769,1.0,0.28572130007933616,0.262540669473151,8.571234408361914,44.70352640232545,32.64726347183502,28.830001510256675,-0.013425898778003598,0.7940433086272166
E18,2024-08 日圓套息平倉殺半導體,同SIC全體,0000351998,DAIO,DATA I/O CORP,3825,Instruments For Meas & Testing of  Electricity & Elec Signals,,-0.07299528501091579,2024-09-06,-0.02161303693914418,已成熟,-0.012363621991206775,已成熟,0.1796931144400835,已成熟,2024-08-07,-0.0004953721608697004,已成熟,0.1295887203913475,已成熟,0.12812617255370684,已成熟,42916.501557826996,有,2024-03-31,2024-05-13,123.0,USD,11999000.0,,26204000.0,19632000.0,23284847.611436844,26932000.0,1924000.0,-416000.0,YTD_diff,,,,,1.0,0.07143918015743353,-0.015446309223228873,0.864579222168307,1.1860659948775898,,16.963313389882323,0.016954272552203387,0.80113133143044
E18,2024-08 日圓套息平倉殺半導體,同SIC全體,0000704440,KRMD,"KORU Medical Systems, Inc.",3841,Surgical & Medical Instruments & Apparatus,,0.06554501027517468,2024-09-06,0.37881905493496504,已成熟,0.29001684748601475,已成熟,0.3356427010781886,已成熟,2024-08-07,0.014181981371579333,已成熟,0.6344532734292865,已成熟,0.36466885965335694,已成熟,168588.4951710701,有,2024-03-31,2024-05-01,123.0,USD,10820317.0,,27500548.0,19117531.0,106172998.94490838,29322859.0,-578690.0,-13266135.0,YTD_diff,,,,0.304830907369555,0.0,-0.019735115187778925,-0.4524161508262206,3.6208269781916007,5.553698275415815,,18.480580387222723,0.009590414811684989,0.7732634301111172
E18,2024-08 日圓套息平倉殺半導體,同SIC全體,0000704532,ONTO,ONTO INNOVATION INC.,3829,"Measuring & Controlling Devices, NEC",,0.025908437465770318,2024-09-06,-0.16226611148834702,已成熟,-0.2793887933625794,已成熟,-0.5081878950417948,已成熟,2024-08-07,-0.10104508652827171,已成熟,-0.10147507494605401,已成熟,-0.49452965460540155,已成熟,113881994.91577148,有,2023-12-30,2024-02-26,215.0,USD,233508000.0,,1909712000.0,1736535000.0,8532410136.10025,815868000.0,171973000.0,121159000.0,FY_latest,,,,0.0906822599428605,1.0,0.21078532311599427,0.14850318924139688,10.45807671841554,4.913468565908692,70.42324661065419,22.867137706735413,-0.1883388397933511,0.8135674949422996
E18,2024-08 日圓套息平倉殺半導體,同SIC全體,0000706698,UTMD,UTAH MEDICAL PRODUCTS INC,3841,Surgical & Medical Instruments & Apparatus,,-0.023840869861866953,2024-09-06,-0.13096890463185618,已成熟,-0.14448675548187118,已成熟,-0.20807596126732153,已成熟,2024-08-07,-0.09813534956892511,已成熟,-0.20596577708549957,已成熟,-0.2844336113373087,已成熟,1079915.9843444824,有,2024-03-31,2024-05-10,123.0,USD,93808000.0,,135441000.0,127742000.0,231115940.96310425,49044000.0,20642000.0,16378000.0,4Q,,,,0.056843939427499796,1.0,0.42088736644645625,0.3339450289535927,4.712420295308381,1.8092400382263019,14.111365304866544,19.258430051503098,-0.0654369450055261,0.05525801602335829
E18,2024-08 日圓套息平倉殺半導體,同SIC全體,0000707549,LRCX,LAM RESEARCH CORP,3559,"Special Industry Machinery, NEC",,-0.1118846394766374,2024-09-06,-0.062368576374273954,已成熟,0.022516690971025932,已成熟,0.30678175541664077,已成熟,2024-08-07,-0.1373973736272215,已成熟,-0.08106381250678107,已成熟,0.08692065515478986,已成熟,891941071.9642639,有,2024-03-31,2024-04-29,123.0,USD,5672232000.0,,18279650000.0,8022101000.0,10671537622.48993,14903448000.0,4912564000.0,3621498000.0,4Q,,,,0.5611458096845399,1.0,0.3296260033248682,0.24299732518273623,0.7160448791776192,1.330267173461158,2.946719181534804,23.090845998952616,-0.18478760835645536,0.8154927431011793
E18,2024-08 日圓套息平倉殺半導體,同SIC全體,0000708821,PAR,PAR TECHNOLOGY CORP,3578,Calculating & Accounting Machines (No Electronic Computers),,0.08012345599716464,2024-09-06,0.3419612990731511,已成熟,0.15442335988941025,已成熟,-0.2859854996779362,已成熟,2024-08-07,0.20220648274631037,已成熟,0.2632174807815775,已成熟,-0.1892803164169201,已成熟,16670528.004074097,有,2024-03-31,2024-05-09,123.0,USD,50780000.0,378155000.0,1008913000.0,526400000.0,1666582856.0569763,420883000.0,-23903000.0,-72135000.0,YTD_diff,-327375000.0,-0.19643487799613357,0.3748142803195122,0.4782503545895434,0.0,-0.056792505280564905,-0.17138967361475754,3.959729559181474,3.166000866369636,,21.234041173082186,0.11952748658720513,0.7870913530675658
E18,2024-08 日圓套息平倉殺半導體,同SIC全體,0000709283,QMCO,QUANTUM CORP /DE/,3572,Computer Storage Devices,,-0.659147367307636,2024-09-06,3.220272355779594,已成熟,2.7460540308690082,已成熟,1.0010517779676351,已成熟,2024-08-07,-0.35467708034289414,已成熟,1.671364537844863,已成熟,-0.02269980242244818,已成熟,90245.99705457687,有,2024-03-31,2024-06-28,123.0,USD,25692000.0,82496000.0,187615000.0,-121498000.0,709289550.3409624,310893000.0,-10156000.0,-42719000.0,4Q,-56804000.0,-0.08008577029323745,0.43970897849319085,1.647592143485329,0.0,-0.0326671877462664,-0.13740740383347325,2.281458734487307,,,20.379774393709305,-0.2537553107222582,0.17739584523355706
E18,2024-08 日圓套息平倉殺半導體,同SIC全體,0000711404,COO,"COOPER COMPANIES, INC.",3851,Ophthalmic Goods,,0.1370778949489322,2024-09-06,-0.18117062974694242,已成熟,-0.28897337022103453,已成熟,-0.4799396783337634,已成熟,2024-08-07,-0.0021347210868749578,已成熟,-0.12323495077496083,已成熟,-0.3632007705676604,已成熟,95649585.85243225,有,2024-04-30,2024-05-31,93.0,USD,112400000.0,2709000000.0,12047400000.0,7803700000.0,18757092088.33435,3681800000.0,550400000.0,295200000.0,4Q,-2596600000.0,-0.13843297179390138,0.22486179590617061,0.35223367697594504,1.0,0.14949209625726548,0.0801781737193764,5.094543997048821,2.4036152194900304,63.540284852081136,23.6548377625575,0.07999178668856888,0.7716841203737257
E18,2024-08 日圓套息平倉殺半導體,同SIC全體,0000714256,SMTI,Sanara MedTech Inc.,3842,"Orthopedic, Prosthetic & Surgical Appliances & Supplies",,0.12028713617055997,2024-09-06,-0.06204066175164624,已成熟,-0.11484956227214738,已成熟,-0.1730149207295072,已成熟,2024-08-07,0.12831253194656167,已成熟,0.09041666495398437,已成熟,-0.19705590196437872,已成熟,610030.0000190735,有,2024-03-31,2024-05-13,123.0,USD,2828234.0,9696562.0,70911940.0,43290685.0,258411014.06339264,68004563.0,-3098613.0,-4889481.0,YTD_diff,-6868328.0,-0.026579083809156377,0.13674089300052994,0.39345100416093537,0.0,-0.04556478070449479,-0.07189930769792609,3.799906986585483,5.969205940340113,,19.370061953048676,0.26984255886431696,0.7893422699652539
E18,2024-08 日圓套息平倉殺半導體,同SIC全體,0000716314,GHM,GRAHAM CORP,3560,General Industrial Machinery & Equipment,,-0.11569714787019181,2024-09-06,0.38253040037217323,已成熟,0.11378582089029354,已成熟,0.4502646622650488,已成熟,2024-08-07,0.01230268725795547,已成熟,0.18535346119480112,已成熟,0.4256563871837715,已成熟,2148845.9451675415,有,2024-03-31,2024-06-07,123.0,USD,16939000.0,0.0,233879000.0,105566000.0,340574769.2906418,185533000.0,28120000.0,4556000.0,FY_latest,16939000.0,0.04973650877098442,0.0,0.5486298470576666,1.0,0.15156333374655723,0.02455627839791304,1.835656025023267,3.2261785924506166,74.75302223236211,19.646145246204856,0.18085133466566528,0.8168792563984443
E18,2024-08 日圓套息平倉殺半導體,同SIC全體,0000717826,ERIC,ERICSSON LM TELEPHONE CO,3663,Radio & Tv Broadcasting & Communications Equipment,,0.07011921598105997,2024-09-06,0.04117518748156557,已成熟,0.08655335856301205,已成熟,-0.06367490072233106,已成熟,2024-08-07,0.10924212065635164,已成熟,0.010286268664935205,已成熟,-0.04448239121261188,已成熟,88496610.55774689,有,2023-12-31,2024-03-12,214.0,SEK,35190000000.0,,297036000000.0,97408000000.0,,263351000000.0,7177000000.0,-26104000000.0,FY_latest,,,,,1.0,0.027252602040622593,-0.09912246393596379,,,,,-0.03017904885360123,0.10076935766250159
E18,2024-08 日圓套息平倉殺半導體,同SIC全體,0000718937,STAA,STAAR SURGICAL CO,3851,Ophthalmic Goods,,-0.2172060393712717,2024-09-06,-0.2451366946114255,已成熟,-0.4181024343572697,已成熟,-0.233143965553958,已成熟,2024-08-07,-0.3156062582419734,已成熟,-0.5116618635312576,已成熟,-0.44655850550669607,已成熟,17998436.09313965,有,2024-03-29,2024-05-07,125.0,USD,224024000.0,,492535000.0,392788000.0,1962787881.9840622,326243000.0,41368000.0,15298000.0,YTD_diff,,,,0.20251758758260835,1.0,0.1268011880714682,0.04689142755553376,6.016337153545248,4.997066819719702,128.3035613795308,21.397631688319546,0.10696290364720284,0.7651900593038475
E18,2024-08 日圓套息平倉殺半導體,同SIC全體,0000719135,APYX,Apyx Medical Corp,3841,Surgical & Medical Instruments & Apparatus,,-0.010321703897050338,2024-09-06,0.14717749848320616,已成熟,-0.16844249693144187,已成熟,0.31304976140455465,已成熟,2024-08-07,0.06180919961406617,已成熟,0.22210097203636803,已成熟,0.7909304293115769,已成熟,38071.99890613556,有,2024-03-31,2024-05-09,123.0,USD,37282000.0,33406000.0,70711000.0,20253000.0,45729984.137146235,50451000.0,-9709000.0,-22806000.0,YTD_diff,3876000.0,0.0847583937133174,0.47243003210250173,0.7106532222709337,0.0,-0.1924441537333254,-0.4520425759647975,0.9064237406026885,2.2579363125041345,,17.638264748753492,0.14248511062297609,0.8479867634618119
E18,2024-08 日圓套息平倉殺半導體,同SIC全體,0000719733,KTCC,KEY TRONIC CORP,3672,Printed Circuit Boards,,0.22850857047500184,2024-09-06,0.03411437235009118,已成熟,-0.4208689359152781,已成熟,-0.4020432741288441,已成熟,2024-08-07,0.3161568949373639,已成熟,-0.2829134060228926,已成熟,-0.41719128493884594,已成熟,62513.99964094162,有,2024-03-30,2024-05-14,124.0,USD,5255000.0,131216000.0,373377000.0,130075000.0,41110346.5015676,598260000.0,,1174000.0,4Q,-125961000.0,-3.0639732018604344,0.3514303237746299,0.6516255687950784,,,0.001962357503426604,0.06871652208332096,0.316051097455834,35.017330921267124,17.53177038748285,0.06090456895099439,0.083645562869373
E18,2024-08 日圓套息平倉殺半導體,同SIC全體,0000720500,ASYS,AMTECH SYSTEMS INC,3559,"Special Industry Machinery, NEC",,0.09190124529592092,2024-09-06,-0.14748627379887558,已成熟,-0.21494560650767525,已成熟,0.1742721515878798,已成熟,2024-08-07,-0.08325262206674378,已成熟,-0.18186026014191392,已成熟,-0.2968668328842734,已成熟,238349.4999885559,有,2024-03-31,2024-05-08,123.0,USD,13000000.0,,116474000.0,80891000.0,80421777.53190994,114403000.0,2933000.0,-6211000.0,4Q,,,,0.305501657022168,1.0,0.025637439577633453,-0.054290534339134465,0.7029691313331813,0.9941993241758655,,18.202795562296693,0.10629430137993068,0.8327414669862397
E18,2024-08 日圓套息平倉殺半導體,同SIC全體,0000722313,NSYS,NORTECH SYSTEMS INC,3679,"Electronic Components, NEC",,-0.1778693602614314,2024-09-06,-0.15343285376189897,已成熟,-0.22512731848791856,已成熟,-0.3522949509632035,已成熟,2024-08-07,-0.19374583817450497,已成熟,-0.3046295906652102,已成熟,-0.4565322575609029,已成熟,103701.99737548828,有,2024-03-31,2024-05-14,123.0,USD,4028000.0,,75452000.0,36006000.0,39558316.00158882,137493000.0,,3287000.0,4Q,,,,0.5227959497428829,,,0.023906671612372993,0.28771149077835834,1.0986590013216915,12.034778217702714,17.49328649560214,-0.005835140997830779,0.7680258983868689
E18,2024-08 日圓套息平倉殺半導體,同SIC全體,0000722572,FKWL,FRANKLIN WIRELESS CORP,3661,Telephone & Telegraph Apparatus,,-0.05948313448089948,2024-09-06,-0.058306541339956386,已成熟,0.3985062667366339,已成熟,-0.19520202438218526,已成熟,2024-08-07,-0.04435198501201876,已成熟,0.12732213359038647,已成熟,-0.22740882548801067,已成熟,30988.9999628067,有,2024-03-31,2024-05-15,123.0,USD,7004494.0,,50018819.0,36856612.0,51099638.318920135,36531795.0,-1810385.0,-1950362.0,4Q,,,,0.2353799876802369,0.0,-0.04955642064672705,-0.053388069214775784,1.398771626713665,1.386444264571039,,17.749287977241256,0.02525701661050861,0.8737497037582169
E18,2024-08 日圓套息平倉殺半導體,同SIC全體,0000723125,MU,MICRON TECHNOLOGY INC,3674,Semiconductors & Related Devices,,-0.1448762426346426,2024-09-06,0.05220728661367091,已成熟,0.07957020536157078,已成熟,0.4390178667357474,已成熟,2024-08-07,0.08840412625222194,已成熟,-0.08954148222264635,已成熟,0.13684153285698475,已成熟,2459812698.8067627,有,2024-05-30,2024-06-27,63.0,USD,7594000000.0,11332000000.0,66255000000.0,44225000000.0,111855028623.70999,21113000000.0,5351000000.0,-2005000000.0,4Q,-3738000000.0,-0.033418256165978516,0.17103614821522903,0.33250320730510907,1.0,0.25344574432813904,-0.09496518732534458,5.29792206809596,2.5292261983880158,,25.440469482510384,0.0466488201467381,1.00771729541752
E18,2024-08 日圓套息平倉殺半導體,同SIC全體,0000724004,MLAB,MESA LABORATORIES INC /CO/,3823,"Industrial Instruments For Measurement, Display, and Control",,0.0689002854480878,2024-09-06,-0.0787047698348986,已成熟,-0.004883130781340728,已成熟,-0.5685916722971953,已成熟,2024-08-07,-0.06248353278553098,已成熟,0.05465890392942763,已成熟,-0.5955275946665688,已成熟,3909301.9302368164,有,2024-03-31,2024-06-28,123.0,USD,28214000.0,,446796000.0,145393000.0,592890072.5494995,216187000.0,44133000.0,-254246000.0,FY_latest,,,,0.674587507497829,1.0,0.2041427097836595,-1.1760466633053792,2.742487164119487,4.077844686810916,,20.200519564650588,-0.013205221836771974,0.8046518155550916
E18,2024-08 日圓套息平倉殺半導體,同SIC全體,0000724910,NVEC,NVE CORP /NEW/,3674,Semiconductors & Related Devices,,-0.10601906927465787,2024-09-06,-0.07861300304349372,已成熟,-0.1385559806280201,已成熟,-0.21494346717740465,已成熟,2024-08-07,-0.06121684823316431,已成熟,-0.19464224640761996,已成熟,-0.30579752761895107,已成熟,1275373.9822387695,有,2024-06-30,2024-07-17,32.0,USD,6005492.0,,66705284.0,64879580.0,363882958.6937256,27756009.0,19074501.0,16818556.0,YTD_diff,,,,0.027369705824204272,1.0,0.687220594286448,0.6059428788915582,13.110060552787887,5.608589924498981,21.635802663066055,19.71234283184508,-0.3017110112484719,0.8546240524848756
E18,2024-08 日圓套息平倉殺半導體,同SIC全體,0000728385,BCHT,Birchtech Corp.,3829,"Measuring & Controlling Devices, NEC",,-0.0542078185092113,2024-09-06,-0.3361241739799904,已成熟,-0.4243285176974869,已成熟,-0.2907910573329402,已成熟,2024-08-07,-0.19556212561233433,已成熟,-0.36001154013948666,已成熟,-0.35997721011465855,已成熟,37964.00118112564,有,2024-03-31,2024-05-15,123.0,USD,11188856.0,,17083765.0,8255523.0,401069916.0,18484387.0,18009253.0,4792006.0,YTD_diff,,,,0.5167620837678345,1.0,0.974295387777804,0.2592461410811189,21.69776666112866,48.58201182408431,83.69562058144335,19.809646324187643,-0.1318344938455428,0.8129589001759687
E18,2024-08 日圓套息平倉殺半導體,同SIC全體,0000729580,BELFA,BEL FUSE INC /NJ,3677,"Electronic Coils, Transformers & Other Inductors",,-0.056487256714298995,2024-09-06,0.04754778138641447,已成熟,-0.11421517502518308,已成熟,0.21355875461448393,已成熟,2024-08-07,0.11314233015612118,已成熟,-0.13286696994014668,已成熟,0.15819374270365727,已成熟,830186.9960784912,有,2024-06-30,2024-07-31,32.0,USD,84976000.0,60000000.0,567604000.0,356415000.0,,588754000.0,106037000.0,81903000.0,4Q,24976000.0,,0.10570750029950458,0.3720710213458679,1.0,0.1801040842185361,0.1391124306586452,,,,,-0.1460303554230149,0.8161878062711394
E18,2024-08 日圓套息平倉殺半導體,同SIC全體,0000732026,TRT,TRIO-TECH INTERNATIONAL,3559,"Special Industry Machinery, NEC",,0.0322113894428524,2024-09-06,0.07958856990397956,已成熟,0.043404581454542734,已成熟,-0.24013325015247577,已成熟,2024-08-07,0.09708740107629632,已成熟,-0.04032099248155052,已成熟,-0.16353804689237417,已成熟,25125.00035762787,有,2024-03-31,2024-05-13,123.0,USD,10716000.0,984000.0,43087000.0,31242000.0,11730841.759465933,43250000.0,4212000.0,1544000.0,FY_stale,9732000.0,0.8296079854752952,0.022837514795646018,0.27003504537331446,1.0,0.09738728323699422,0.03569942196531792,0.2712333354789811,0.3754830599662612,7.597695440068609,16.277731979305237,-0.045443510119402286,0.7729424371677215
E18,2024-08 日圓套息平倉殺半導體,同SIC全體,0000736012,INTZ,INTRUSION INC,3576,Computer Communications Equipment,,-0.04990881858060925,2024-09-06,-0.4728044354663099,已成熟,-0.06665023804472736,已成熟,0.3355775740578366,已成熟,2024-08-07,-0.44856753882033107,已成熟,0.42430929021167696,已成熟,0.3907407949843833,已成熟,88108.00080299377,有,2024-03-31,2024-05-15,123.0,USD,122000.0,,5732000.0,-1169000.0,5394614.61692512,5433000.0,-6569000.0,-10873000.0,YTD_diff,,,,,0.0,-1.2090925823670164,-2.0012884226026135,0.9929347721194773,,,15.500911720744782,-0.2241896330144224,0.8371248012007142
E18,2024-08 日圓套息平倉殺半導體,同SIC全體,0000737758,TTC,TORO CO,3524,Lawn & Garden Tractors & Home Lawn & Gardens Equip,,-0.11514071504630075,2024-09-06,-0.06136806852050336,已成熟,-0.13129149805745266,已成熟,-0.19067559148514412,已成熟,2024-08-07,-0.1491211183410347,已成熟,-0.21435577636872183,已成熟,-0.3060673610543574,已成熟,92681920.12939453,有,2023-10-31,2024-03-07,275.0,USD,193100000.0,1031500000.0,3644300000.0,1510900000.0,9315194392.502655,4553200000.0,306800000.0,329700000.0,FY_latest,-838400000.0,-0.09000348942527568,0.28304475482259966,,1.0,0.0673811824650795,0.07241061231661249,2.0458566266587574,6.165328210009037,28.25354683804263,22.954912709542562,0.008536187205155032,0.7859421463504845
E18,2024-08 日圓套息平倉殺半導體,同SIC全體,0000740664,RFIL,R F INDUSTRIES LTD,3678,Electronic Connectors,,-0.025702057413357626,2024-09-06,0.04479264226402124,已成熟,0.0400803756188981,已成熟,0.9022272267287614,已成熟,2024-08-07,0.022947115249448924,已成熟,0.28361456396000007,已成熟,0.6198237459535638,已成熟,24984.999775886536,有,2024-04-30,2024-06-13,93.0,USD,1400000.0,0.0,72823000.0,34609000.0,41352459.720560074,67518000.0,2998000.0,-6720000.0,4Q,1400000.0,0.033855301702982676,0.0,0.5247517954492399,1.0,0.04440297402174235,-0.09952901448502621,0.6124657087081974,1.1948469970400784,,17.53764246304714,-0.2147974135925943,0.8504489819470025
E18,2024-08 日圓套息平倉殺半導體,同SIC全體,0000751978,VICR,VICOR CORP,3679,"Electronic Components, NEC",,-0.10700611686646755,2024-09-06,0.47358549665559657,已成熟,0.498055207258999,已成熟,0.20973776449478243,已成熟,2024-08-07,0.3775952049772049,已成熟,0.2128116309488739,已成熟,0.05348867401556112,已成熟,5379674.5222091675,有,2024-03-31,2024-05-01,123.0,USD,239172000.0,,605117000.0,531815000.0,,396279000.0,,30454000.0,4Q,,,,0.12075515974596648,,,0.07684989615901927,,,,,-0.030185040613000536,0.7830996995563425
E18,2024-08 日圓套息平倉殺半導體,同SIC全體,0000763532,LYTS,LSI INDUSTRIES INC,3640,Electric Lighting & Wiring Equipment,,-0.0547158419419439,2024-09-06,0.16344172035396198,已成熟,0.11573368041373966,已成熟,0.221974788038672,已成熟,2024-08-07,0.11864344896452472,已成熟,0.266054738722165,已成熟,0.10098877214435631,已成熟,1410535.5068206787,最近季度過期,,,,,,,,,,,,,,,,,,,,,,,,,,
E18,2024-08 日圓套息平倉殺半導體,同SIC全體,0000766792,CVV,CVD EQUIPMENT CORP,3559,"Special Industry Machinery, NEC",,-0.10032134130358927,2024-09-06,-0.03543316114149797,已成熟,-0.14535576913571757,已成熟,-0.2828284062423977,已成熟,2024-08-07,-0.27637294549235336,已成熟,-0.0448039948914718,已成熟,-0.2740785888373696,已成熟,39809.999454021454,有,2024-03-31,2024-05-13,123.0,USD,11893000.0,330000.0,35443000.0,24998000.0,26069631.56441474,20336000.0,1023000.0,-5612000.0,YTD_diff,11563000.0,0.4435429005365611,0.00931072426149028,0.2946985300341393,1.0,0.05030487804878049,-0.275963808025177,1.2819449038362873,1.0428686920719554,,17.07628165325956,-0.3187788413967674,0.789127435310947
E18,2024-08 日圓套息平倉殺半導體,同SIC全體,0000769520,MIDD,MIDDLEBY Corp,3580,Refrigeration & Service Industry Machinery,,-0.07626222007618455,2024-09-06,-0.03448138576377657,已成熟,0.12120498063247354,已成熟,-0.1359482658687705,已成熟,2024-08-07,-0.06664612624236155,已成熟,0.04587281616689509,已成熟,-0.22847765533532427,已成熟,72194737.38594818,有,2024-03-30,2024-05-09,124.0,USD,341018000.0,2414650000.0,6930405000.0,3311239000.0,6244586993.0566635,3956135000.0,677689000.0,388361000.0,YTD_diff,-2073632000.0,-0.33206871844457686,0.3484139815782772,,1.0,0.17130077714739259,0.09816677135638698,1.578456496822445,1.8858762514746485,16.07933596075987,22.55498084431885,-0.02210762233186747,0.8028893555852762
E18,2024-08 日圓套息平倉殺半導體,同SIC全體,0000771266,KOPN,KOPIN CORP,3674,Semiconductors & Related Devices,,-0.10200053429056888,2024-09-06,0.26526929573110847,已成熟,0.5314554645273772,已成熟,1.172324911979874,已成熟,2024-08-07,-0.17777645677202214,已成熟,0.8042336088411717,已成熟,0.8870590006831902,已成熟,676138.9907389879,有,2024-03-30,2024-05-14,124.0,USD,14118762.0,,51265925.0,4940025.0,111322319.71764565,1621464.0,-14193076.0,-49667879.0,YTD_diff,,,,0.9036392106452775,0.0,-8.75324768234139,-30.631502765402132,68.65543713437094,22.534768491585698,,18.527940332687688,-0.9553272629592385,1.727093371527191
E18,2024-08 日圓套息平倉殺半導體,同SIC全體,0000772406,CRUS,"CIRRUS LOGIC, INC.",3674,Semiconductors & Related Devices,,0.0977374157595472,2024-09-06,-0.3046392215605762,已成熟,-0.29355313838098296,已成熟,-0.2977997955503623,已成熟,2024-08-07,-0.29173331602915265,已成熟,-0.3083709476605576,已成熟,-0.32661457114581116,已成熟,55408194.274139404,有,2024-03-30,2024-05-24,124.0,USD,502764000.0,,2231576000.0,1817014000.0,6488802284.558586,1788890000.0,421674000.0,274572000.0,FY_latest,,,,,1.0,0.2357182386843238,0.15348735808238628,3.62727852722,3.571134996515484,23.632425318526966,22.593343802797555,-0.0572965988394919,0.766080108412572
