event_id,event,basket_kind,entity_id,ticker,name,sic,sic_description,named_confidence,f_shock_rel_drop,anchor_T_date,T_3m_excess,T_3m_status,T_6m_excess,T_6m_status,T_12m_excess,T_12m_status,anchor_N_date,N_3m_excess,N_3m_status,N_6m_excess,N_6m_status,N_12m_excess,N_12m_status,dollar_vol_60d,feat_status,panel_period_end,panel_filed,panel_age_days,currency,cash,total_debt,assets,equity,mcap_usd,ttm_revenue,ttm_ocf,ttm_net_income,ttm_method_rev,f_net_cash_n2,f_net_cash_over_mcap,f_debt_to_assets,f_liab_to_assets,f_ocf_positive,f_ocf_margin,f_ni_margin,f_ps,f_pb,f_pe,f_log_mcap,f_rev_growth_yoy,f_rev_cv8
E05,2023-03 地區銀行擠提,同SIC全體,0000357301,TRST,TRUSTCO BANK CORP N Y,6022,State Commercial Banks,,-0.26641131387182204,2023-05-11,0.002714304375033283,已成熟,-0.086589640979574,已成熟,-0.15644858333655043,已成熟,2023-05-04,-0.02444037477600869,已成熟,-0.07336609963032836,已成熟,-0.20159333816733516,已成熟,2755407.502746582,有,2022-12-31,2023-03-01,67.0,USD,650599000.0,,6000052000.0,599987000.0,596805115.2977924,,78626000.0,75234000.0,,,,,0.9000030333070447,1.0,,,,0.9946967439257725,7.93265166411187,20.20710117802653,,
E05,2023-03 地區銀行擠提,同SIC全體,0000700564,FULT,FULTON FINANCIAL CORP,6021,National Commercial Banks,,-0.4246403283990072,2023-05-11,0.2880229116424615,已成熟,0.2929469442088881,已成熟,0.4331630416206427,已成熟,2023-05-04,0.29126168321163104,已成熟,0.3076191533649475,已成熟,0.3434338295877959,已成熟,14077433.421134949,有,2022-09-30,2022-11-09,159.0,USD,528715000.0,,26146042000.0,2471159000.0,2372404111.7731075,235412000.0,539319000.0,280731000.0,4Q,,,,0.9054863064933499,1.0,2.290957980051994,1.1925093028392775,10.0776685630856,0.9600370157375983,8.450809179510305,21.587169671097595,-0.0174750311979599,0.7963823741813814
E05,2023-03 地區銀行擠提,同SIC全體,0000700565,FMBH,"FIRST MID BANCSHARES, INC.",6022,State Commercial Banks,,-0.2700103435633068,2023-05-11,0.2026274174317486,已成熟,0.2233799785344035,已成熟,0.16109332470836168,已成熟,2023-05-04,0.18339302388531875,已成熟,0.20198065472101523,已成熟,0.10180677423174078,已成熟,692907.5024604797,有,2022-12-31,2023-03-03,67.0,USD,,,6744215000.0,633155000.0,549621764.332901,,65824000.0,72952000.0,,,,,0.9061187995934293,1.0,,,,0.8680682681695651,7.53401914043345,20.124740898402937,,
E05,2023-03 地區銀行擠提,同SIC全體,0000701347,CPF,CENTRAL PACIFIC FINANCIAL CORP,6022,State Commercial Banks,,-0.40224178938950716,2023-05-11,0.2041439202376938,已成熟,0.18519037346344147,已成熟,0.29443814471417484,已成熟,2023-05-04,0.16045518443055085,已成熟,0.17297111297169354,已成熟,0.1968965608980422,已成熟,3152700.965690613,有,2022-09-30,2022-10-27,159.0,USD,138697000.0,220799000.0,7337631000.0,438468000.0,520139798.7567482,30049000.0,,74562000.0,4Q,-82102000.0,-0.15784602561896313,0.03009131966434398,0.9402439288647794,,,2.4813471330160737,17.3097207480032,1.1862662697317665,6.975936787596204,20.069608177170714,0.11403996589181764,0.6460672074829373
E05,2023-03 地區銀行擠提,同SIC全體,0000705432,SBSI,SOUTHSIDE BANCSHARES INC,6022,State Commercial Banks,,-0.2960535182880445,2023-05-11,0.1238791611742951,已成熟,-0.02298030477537527,已成熟,-0.14380604945623932,已成熟,2023-05-04,0.1052266969699871,已成熟,0.0030581388694783662,已成熟,-0.19701156670541076,已成熟,3070033.0184936523,有,2022-12-31,2023-02-24,67.0,USD,199252000.0,158939000.0,7558636000.0,745997000.0,971966958.7037659,,226517000.0,105020000.0,,40313000.0,0.04147568972278873,0.021027471093991033,0.9013053413340714,1.0,,,,1.3029100099648736,9.255065308548524,20.694832368743814,,
E05,2023-03 地區銀行擠提,同SIC全體,0000706129,HBNC,HORIZON BANCORP INC /IN/,6022,State Commercial Banks,,-0.4884202094899377,2023-05-11,0.41013471923274714,已成熟,0.1964014620246035,已成熟,0.2832393872438461,已成熟,2023-05-04,0.36552107555712765,已成熟,0.1970608375614724,已成熟,0.19996594352453512,已成熟,2174389.502477646,有,2022-09-30,2022-11-09,159.0,USD,109659000.0,,7718695000.0,644993000.0,553306851.9250603,,94193000.0,93668000.0,,,,,0.9164375584214689,1.0,,,,0.8578493904973546,5.907106503021953,20.131423291534766,,
E05,2023-03 地區銀行擠提,同SIC全體,0000706863,UNB,UNION BANKSHARES INC,6022,State Commercial Banks,,-0.16178175950324258,2023-05-11,0.07344511787502084,已成熟,0.21629469908288979,已成熟,0.021267023045538735,已成熟,2023-05-04,0.03292354498083694,已成熟,0.25179892145150196,已成熟,0.013703203616378667,已成熟,111876.00231170654,有,2022-09-30,2022-11-14,159.0,USD,32141000.0,,1300290000.0,49728000.0,90096467.62393951,,24616000.0,12549000.0,,,,,0.9617562236116559,1.0,,,,1.811785465410624,7.179573481866245,18.316391516748315,,
E05,2023-03 地區銀行擠提,同SIC全體,0000707179,ONB,OLD NATIONAL BANCORP /IN/,6021,National Commercial Banks,,-0.30342492367753326,2023-05-11,0.2570338564451866,已成熟,0.07954308324096226,已成熟,0.1584042317346117,已成熟,2023-05-04,0.26150148379980576,已成熟,0.10704073419483584,已成熟,0.11139614066024994,已成熟,26469348.160362244,有,2022-12-31,2023-02-22,67.0,USD,728412000.0,,46763372000.0,5128595000.0,4450163990.149498,125616000.0,814425000.0,428287000.0,FY_latest,,,,0.8903288026363881,1.0,6.483449560565533,3.409494013501465,35.42672900068063,0.8677160099694942,10.390611879766366,22.21620678416454,0.0,0.7951413313731118
E05,2023-03 地區銀行擠提,同SIC全體,0000707605,ASRV,AMERISERV FINANCIAL INC /PA/,6021,National Commercial Banks,,-0.2942703847266215,2023-05-11,0.036120062359222826,已成熟,-0.132336465039392,已成熟,-0.24156056971504491,已成熟,2023-05-04,0.04470924015630917,已成熟,-0.13105841548836916,已成熟,-0.33248808892997705,已成熟,29961.00091934204,有,2022-09-30,2022-11-10,159.0,USD,28516000.0,,1350048000.0,101587000.0,59133358.92511988,15244000.0,4214000.0,8353000.0,4Q,,,,0.9247530458176302,1.0,0.27643663080556286,0.5479532930989242,3.879123519097342,0.5820957300158472,7.079295932613418,17.895305771952607,0.04986225895316809,0.752293695023271
E05,2023-03 地區銀行擠提,同SIC全體,0000708955,FFBC,FIRST FINANCIAL BANCORP /OH/,6021,National Commercial Banks,,-0.2484087872322761,2023-05-11,0.11423432796720023,已成熟,-0.0019233845861992283,已成熟,0.054130488421024525,已成熟,2023-05-04,0.09743672478719811,已成熟,-0.015266607844037217,已成熟,-0.02445992371636818,已成熟,6230651.540565491,有,2022-12-31,2023-02-24,67.0,USD,207501000.0,1633828000.0,17003316000.0,2041373000.0,1933957871.6212006,,200846000.0,217612000.0,,-1426327000.0,-0.7375170994828015,0.09608878644612616,0.8799426535388745,1.0,,,,0.9473809399953858,8.887183940321309,21.38283445071089,,
E05,2023-03 地區銀行擠提,同SIC全體,0000709337,FMNB,FARMERS NATIONAL BANC CORP /OH/,6022,State Commercial Banks,,-0.21923441841976588,2023-05-11,0.14722674606050457,已成熟,0.034299239792786596,已成熟,-0.07202447812378732,已成熟,2023-05-04,0.13235617342790973,已成熟,0.03276778815425785,已成熟,-0.10263629987074963,已成熟,1713782.5061321259,有,2022-09-30,2022-11-08,159.0,USD,,243098000.0,4120022000.0,265619000.0,394141648.6182318,,77099000.0,52943000.0,,,,0.05900405386184831,0.9355297131908519,1.0,,,,1.483860900832515,7.444641380696821,19.792220916911912,,
E05,2023-03 地區銀行擠提,同SIC全體,0000711669,CBAN,COLONY BANKCORP INC,6022,State Commercial Banks,,-0.2924511651998831,2023-05-11,0.10375402581499471,已成熟,0.09052532309981332,已成熟,0.07080079867323574,已成熟,2023-05-04,0.12472771744937994,已成熟,0.09384500770864967,已成熟,0.015845992690846522,已成熟,384641.51062965393,有,2022-09-30,2022-11-10,159.0,USD,85040000.0,,2805912000.0,226067000.0,189786101.53734112,,30577000.0,19574000.0,,,,,0.9194318995036195,1.0,,,,0.8395126291645446,9.695826174381379,19.061408214574485,,
E05,2023-03 地區銀行擠提,同SIC全體,0000712534,FRME,FIRST MERCHANTS CORP,6021,National Commercial Banks,,-0.39146534022044266,2023-05-11,0.16535296210293882,已成熟,0.08781304965085135,已成熟,0.15058031286189433,已成熟,2023-05-04,0.1518408719097042,已成熟,0.08781728048932136,已成熟,0.10756824197593384,已成熟,6075869.806861877,有,2022-12-31,2023-03-01,67.0,USD,122594000.0,,17938306000.0,2034770000.0,2067076437.5621338,,268045000.0,222089000.0,,,,,0.8865684418584453,1.0,,,,1.0158771937674203,9.307423769579465,21.449401096914954,,
E05,2023-03 地區銀行擠提,同SIC全體,0000712537,FCF,FIRST COMMONWEALTH FINANCIAL CORP /PA/,6021,National Commercial Banks,,-0.2465427748104403,2023-05-11,0.08419630207616047,已成熟,0.002647978867223566,已成熟,-0.03950755515677318,已成熟,2023-05-04,0.06958428581057374,已成熟,0.03736291429564176,已成熟,-0.08678228628516749,已成熟,7870712.616968155,有,2022-12-31,2023-02-28,67.0,USD,154244000.0,,9805666000.0,1052074000.0,1357914639.7574692,,151413000.0,128181000.0,,,,,0.8927075427615013,1.0,,,,1.2907025929330724,10.59372792970463,21.02921600678586,,
E05,2023-03 地區銀行擠提,同SIC全體,0000712771,CNOB,"ConnectOne Bancorp, Inc.",6022,State Commercial Banks,,-0.4364513173317671,2023-05-11,0.4008208897353054,已成熟,0.22286703751690884,已成熟,0.17489771688531697,已成熟,2023-05-04,0.3554296169808424,已成熟,0.2362369063624803,已成熟,0.10561649806579676,已成熟,3146352.514743805,有,2022-12-31,2023-02-24,67.0,USD,268315000.0,,9644948000.0,1178751000.0,823688151.761301,,176777000.0,125211000.0,,,,,0.8777856552466639,1.0,,,,0.6987804479158881,6.578400873416082,20.52930255964061,,
E05,2023-03 地區銀行擠提,同SIC全體,0000713676,PNC,"PNC FINANCIAL SERVICES GROUP, INC.",6021,National Commercial Banks,,-0.2418706207835526,2023-05-11,0.05648023373407063,已成熟,0.02653267577642371,已成熟,0.1591829055921754,已成熟,2023-05-04,0.05202871462498915,已成熟,0.02496635103146394,已成熟,0.10636698801629296,已成熟,339535004.12368774,有,2022-12-31,2023-02-22,67.0,USD,7043000000.0,58726000000.0,557263000000.0,45774000000.0,50660015537.20493,21120000000.0,9083000000.0,6113000000.0,FY_latest,-51683000000.0,-1.0201931336172565,0.10538291614551837,0.9177910609532662,1.0,0.43006628787878787,0.28944128787878787,2.398674978087355,1.1067421579325585,8.287259207787491,24.64840278821561,0.09937015251678716,0.8132818035781946
E05,2023-03 地區銀行擠提,同SIC全體,0000714310,VLY,VALLEY NATIONAL BANCORP,6021,National Commercial Banks,,-0.40215551081970324,2023-05-11,0.3602379498657189,已成熟,0.13995226080531942,已成熟,-0.00792779673014099,已成熟,2023-05-04,0.24371020193634263,已成熟,0.08963921914250017,已成熟,-0.16975971391381672,已成熟,28629481.916189194,有,2022-12-31,2023-03-01,67.0,USD,947947000.0,,57462749000.0,6400802000.0,4682978466.940777,,1428479000.0,568851000.0,,,,,0.8886095407652704,1.0,,,,0.7316237038641059,8.232346373550854,22.267200169003736,,
E05,2023-03 地區銀行擠提,同SIC全體,0000714395,GABC,"GERMAN AMERICAN BANCORP, INC.",6022,State Commercial Banks,,-0.31117832892122577,2023-05-11,0.04212947871940287,已成熟,-0.001209232863521481,已成熟,-0.013243869463991698,已成熟,2023-05-04,0.04533553756084063,已成熟,-0.009607484324338111,已成熟,-0.05405319376038642,已成熟,1780700.5168914795,有,2022-09-30,2022-11-07,159.0,USD,373046000.0,,6259905000.0,494701000.0,989943501.5821533,41384000.0,109403000.0,78896000.0,4Q,,,,0.9209730818598685,1.0,2.6436062246278755,1.906437270442683,23.92092358356257,2.0010946037751154,12.547448559903586,20.71315843035547,0.0,0.10957269874681878
E05,2023-03 地區銀行擠提,同SIC全體,0000714562,THFF,FIRST FINANCIAL CORP /IN/,6022,State Commercial Banks,,-0.2773058553261849,2023-05-11,0.07684773688816526,已成熟,0.03706650559707003,已成熟,-0.044228085000279305,已成熟,2023-05-04,0.09303972156469387,已成熟,0.03353876055243665,已成熟,-0.07050945758166993,已成熟,1717631.499862671,有,2022-12-31,2023-03-08,67.0,USD,222517000.0,9589000.0,4989281000.0,475293000.0,456104549.61828613,,78787000.0,71109000.0,,212928000.0,0.4668403333801415,0.0019219202125516682,0.904737175556959,1.0,,,,0.9596281654017336,6.414160649401428,19.93823261667775,,
E05,2023-03 地區銀行擠提,同SIC全體,0000715072,RNST,RENASANT CORP,6022,State Commercial Banks,,-0.3056945862495972,2023-05-11,0.16588539513675937,已成熟,0.0035898634972539867,已成熟,0.022364509082439143,已成熟,2023-05-04,0.09010167492194321,已成熟,-0.020652989005704447,已成熟,-0.0793281470388828,已成熟,6337734.012031555,有,2022-12-31,2023-02-24,67.0,USD,575992000.0,1140365000.0,16988176000.0,2136016000.0,1706351758.1228027,,574045000.0,166068000.0,,-564373000.0,-0.3307483332867309,0.067126982908583,0.8742645472945418,1.0,,,,0.798847835466964,10.275018414883077,21.25762345357949,,
E05,2023-03 地區銀行擠提,同SIC全體,0000715579,ACNB,ACNB CORP,6022,State Commercial Banks,,-0.23615688702331072,2023-05-11,0.09734010126754122,已成熟,0.16950163529649287,已成熟,-0.05567219010374569,已成熟,2023-05-04,0.13975833703780816,已成熟,0.23965891717887522,已成熟,-0.06405128886247125,已成熟,276014.49642181396,有,2022-09-30,2022-11-04,159.0,USD,357026000.0,65691000.0,2654153000.0,232370000.0,267059468.95005798,,37784000.0,32913000.0,,291335000.0,1.0908993459223935,0.02475026872979817,0.9124504126175093,1.0,,,,1.1492854884454016,8.114102906148268,19.402981921713877,,
E05,2023-03 地區銀行擠提,同SIC全體,0000717538,AROW,ARROW FINANCIAL CORP,6021,National Commercial Banks,,-0.34173401950644955,2023-05-11,-0.1019672696768874,已成熟,0.1296385623885068,已成熟,0.006701652329690333,已成熟,2023-05-04,-0.08577327768306009,已成熟,0.07625585482906438,已成熟,-0.06016597361179643,已成熟,703869.0061569214,有,2022-09-30,2022-11-07,159.0,USD,373429000.0,,4232778000.0,345550000.0,415875150.001997,,60704000.0,49701000.0,,,,,0.9183633065565924,1.0,,,,1.203516567796258,8.367540894589586,19.845895652992954,,
E05,2023-03 地區銀行擠提,同SIC全體,0000717806,FUSB,"FIRST US BANCSHARES, INC.",6022,State Commercial Banks,,-0.2961846257267363,2023-05-11,0.14531482513047678,已成熟,0.13424499681556723,已成熟,0.22792970275660895,已成熟,2023-05-04,0.09191539520301917,已成熟,0.10226394786516013,已成熟,0.1392644698769272,已成熟,20798.0007648468,有,2022-09-30,2022-11-09,159.0,USD,36820000.0,50814000.0,989277000.0,83103000.0,52681775.13773537,1175000.0,12230000.0,6347000.0,4Q,-13994000.0,-0.2656326587973353,0.05136478458510609,0.9159962275479971,1.0,10.408510638297873,5.401702127659575,44.83555330871095,0.6339334938297699,8.300263925907574,17.779780130887723,,0.5584006943126182
E05,2023-03 地區銀行擠提,同SIC全體,0000718413,CMTV,COMMUNITY BANCORP /VT,6021,National Commercial Banks,,-0.1357411733660222,2023-05-11,-0.13318538579153016,已成熟,-0.06234933751111105,已成熟,-0.27045477068365564,已成熟,2023-05-04,-0.2028540151011502,已成熟,-0.11238761365063166,已成熟,-0.32734138569096005,已成熟,7800.0,有,2022-09-30,2022-11-14,159.0,USD,73902263.0,,1026884950.0,69539825.0,95494642.02861023,,14407946.0,12736402.0,,,,,0.9322808022456655,1.0,,,,1.3732367320252852,7.497772293039293,18.374580699464587,,
E05,2023-03 地區銀行擠提,同SIC全體,0000719220,STBA,S&T BANCORP INC,6022,State Commercial Banks,,-0.3031525353769633,2023-05-11,0.09051107741438003,已成熟,-0.018537370644245432,已成熟,-0.005757496316114885,已成熟,2023-05-04,0.09624696822446066,已成熟,0.023403817261267612,已成熟,-0.030070422344570136,已成熟,4820022.401809692,有,2022-12-31,2023-02-24,67.0,USD,210009000.0,,9110567000.0,1184659000.0,1233346000.825512,,240434000.0,135520000.0,,,,,0.8699686858128588,1.0,,,,1.0410979031312064,9.100841210341734,20.93299663881534,,
E05,2023-03 地區銀行擠提,同SIC全體,0000719402,FXNC,FIRST NATIONAL CORP /VA/,6022,State Commercial Banks,,-0.25896180451865924,2023-05-11,0.07148578254810478,已成熟,0.1997462486416497,已成熟,-0.1622346575926067,已成熟,2023-05-04,0.09820284550198943,已成熟,0.28073036867339485,已成熟,-0.12104353732325235,已成熟,43806.500816345215,有,2022-09-30,2022-11-10,159.0,USD,,,1383595000.0,99077000.0,106709461.01631355,10034000.0,12366000.0,14416000.0,4Q,,,,0.9283916174892219,1.0,1.232409806657365,1.436715168427347,10.634787823033044,1.0770356492053004,7.402154620998443,18.485620381659867,0.17963790265694812,0.7256660327049961
E05,2023-03 地區銀行擠提,同SIC全體,0000721994,LKFN,LAKELAND FINANCIAL CORP,6022,State Commercial Banks,,-0.37920180631122213,2023-05-11,0.17873686147337242,已成熟,0.10651494043933352,已成熟,0.14744563297005686,已成熟,2023-05-04,0.09594858335199352,已成熟,0.07343476560121842,已成熟,0.04678530302053008,已成熟,6423048.147201538,有,2022-12-31,2023-02-22,67.0,USD,130282000.0,572000000.0,6432371000.0,568798000.0,1543703076.9571152,985000.0,169342000.0,103817000.0,FY_latest,-441718000.0,-0.2861418148305415,0.08892521902110435,0.9115587393824144,1.0,171.92081218274112,105.39796954314721,1567.2112456417412,2.7139741647423428,14.869463353372907,21.157449962385243,0.0,0.8762773928964754
E05,2023-03 地區銀行擠提,同SIC全體,0000723188,CBU,"COMMUNITY FINANCIAL SYSTEM, INC.",6021,National Commercial Banks,,-0.23246806726620495,2023-05-11,0.04781736189366459,已成熟,-0.13787969159738978,已成熟,-0.15189567572179397,已成熟,2023-05-04,0.03683743788759908,已成熟,-0.13339880462728793,已成熟,-0.21428753657066524,已成熟,11281718.16482544,有,2022-09-30,2022-11-09,159.0,USD,247391000.0,,15594547000.0,1461163000.0,2712119388.4256897,,192558000.0,180887000.0,,,,,0.9063029532053737,1.0,,,,1.856137466131903,14.993445567816867,21.720996228336467,,
E05,2023-03 地區銀行擠提,同SIC全體,0000723646,FRAF,FRANKLIN FINANCIAL SERVICES CORP /PA/,6022,State Commercial Banks,,-0.25659118849343165,2023-05-11,0.10590898210393074,已成熟,0.2843653903904473,已成熟,-0.15985329431448148,已成熟,2023-05-04,0.10144605181327204,已成熟,0.2525627515466795,已成熟,-0.0826059298185714,已成熟,81193.50070953369,有,2022-09-30,2022-11-04,159.0,USD,210156000.0,,1847162000.0,108151000.0,126918651.25717163,,20225000.0,17083000.0,,,,,0.9414501814134332,1.0,,,,1.1735319253374599,7.4295294302623445,18.659056897906538,,
E05,2023-03 地區銀行擠提,同SIC全體,0000726601,CCBG,CAPITAL CITY BANK GROUP INC,6022,State Commercial Banks,,-0.21278147290270588,2023-05-11,0.00030502954523980996,已成熟,-0.08068437285692387,已成熟,-0.2544312180156808,已成熟,2023-05-04,-0.02680264545327149,已成熟,-0.06827772320877734,已成熟,-0.2690802647997973,已成熟,856012.025642395,有,2022-12-31,2023-03-01,67.0,USD,600650000.0,57306000.0,4525958000.0,394016000.0,547038998.488327,,60565000.0,40147000.0,,543344000.0,0.9932454569079395,0.012661628764562111,0.9110082329531118,1.0,,,,1.3883674736262666,13.625899780514784,20.120030653070334,,
E05,2023-03 地區銀行擠提,同SIC全體,0000726854,CHCO,CITY HOLDING CO,6021,National Commercial Banks,,-0.14299284422954295,2023-05-11,0.03521978387427116,已成熟,0.04770695863840735,已成熟,-0.018404028288218188,已成熟,2023-05-04,-0.009070467471110955,已成熟,0.014543906555313235,已成熟,-0.0630569554973962,已成熟,5855133.365249634,有,2022-09-30,2022-11-03,159.0,USD,298353000.0,,5947768000.0,548288000.0,1277125142.0840607,64930000.0,110347000.0,94785000.0,FY_latest,,,,0.907816175748617,1.0,1.6994763591560142,1.4598028646234407,19.66926139048299,2.32929617661532,13.47391614795654,20.967877406128913,0.06060111074812147,0.6429495990738227
E05,2023-03 地區銀行擠提,同SIC全體,0000729986,UBSI,UNITED BANKSHARES INC/WV,6022,State Commercial Banks,,-0.2956810353305338,2023-05-11,0.09212187755559209,已成熟,0.005165038116164311,已成熟,0.0005974219803972503,已成熟,2023-05-04,0.024952335902151734,已成熟,-0.021910546145822107,已成熟,-0.08284860264060101,已成熟,17326083.061408997,有,2022-12-31,2023-03-01,67.0,USD,1176652000.0,2358354000.0,29489380000.0,4516193000.0,4527472275.477806,311957000.0,760822000.0,379627000.0,FY_latest,-1181702000.0,-0.2610070096730276,0.07997299366755083,0.8468535791529018,1.0,2.4388681773449545,1.2169209217937087,14.513129294991957,1.0024975184802345,11.926107140634903,22.233429624120056,-0.05741211875827146,
E05,2023-03 地區銀行擠提,同SIC全體,0000730708,SBCF,SEACOAST BANKING CORP OF FLORIDA,6022,State Commercial Banks,,-0.3545942315441053,2023-05-11,0.11208305267123819,已成熟,0.05951622851150917,已成熟,0.006553541080141612,已成熟,2023-05-04,0.10033926957872041,已成熟,0.08385046554789644,已成熟,-0.034599369672757896,已成熟,17335765.98262787,有,2022-09-30,2022-11-04,159.0,USD,218615000.0,,10345235000.0,1287802000.0,1594792952.5173645,,197171000.0,105524000.0,,,,,0.8755173758740135,1.0,,,,1.2383836587591606,15.113082829663057,21.190009754423187,,
E05,2023-03 地區銀行擠提,同SIC全體,0000731653,UBCP,UNITED BANCORP INC /OH/,6022,State Commercial Banks,,-0.22474970212522583,2023-05-11,-0.03544511702883424,已成熟,-0.13717497084830876,已成熟,-0.09176846785730086,已成熟,2023-05-04,-0.12322941803968346,已成熟,-0.16169788853394407,已成熟,-0.1637642211562047,已成熟,31856.00004196167,有,2022-09-30,2022-11-14,159.0,USD,35297000.0,,760854000.0,53146000.0,68047851.45478249,2767000.0,7215000.0,8807000.0,4Q,,,,0.9301495424877835,1.0,2.607517166606433,3.1828695337911097,24.59264599016353,1.2803946008125255,7.726564261926023,18.035721713525582,0.0,0.09447792249963419
E05,2023-03 地區銀行擠提,同SIC全體,0000736772,CCNE,CNB FINANCIAL CORP/PA,6022,State Commercial Banks,,-0.31094504574613147,2023-05-11,0.049366919048030145,已成熟,0.1273672755250077,已成熟,-0.035172970893183386,已成熟,2023-05-04,0.03838599656786501,已成熟,0.0697658060847457,已成熟,-0.10556096005267657,已成熟,1322467.0273780823,有,2022-12-31,2023-03-03,67.0,USD,106285000.0,216360000.0,5475179000.0,530762000.0,445865322.44356155,,64053000.0,63188000.0,,-110075000.0,-0.24687948234398402,0.039516516263669185,0.9030603383012683,1.0,,,,0.8400475588749036,7.056170830593808,19.915527496767606,,
E05,2023-03 地區銀行擠提,同SIC全體,0000737468,WASH,WASHINGTON TRUST BANCORP INC,6022,State Commercial Banks,,-0.45774939311600993,2023-05-11,0.27035507689827254,已成熟,0.04451328079868855,已成熟,0.011656776269970859,已成熟,2023-05-04,0.17280191129486822,已成熟,0.000881564651355804,已成熟,-0.11996674151697073,已成熟,2900686.0719680786,有,2022-12-31,2023-02-23,67.0,USD,118422000.0,,6660051000.0,453669000.0,540912408.1977425,218592000.0,113006000.0,71681000.0,FY_latest,,,,0.9318820531554488,1.0,0.5169722588200849,0.3279214243888157,2.474529754966982,1.1923063030485717,7.546105776952643,20.108767916489324,-0.044736462598709115,0.7967456460358693
E05,2023-03 地區銀行擠提,同SIC全體,0000739421,CZFS,CITIZENS FINANCIAL SERVICES INC,6022,State Commercial Banks,,-0.09830012858466852,2023-05-11,-0.2959853887555217,已成熟,-0.3314269144069687,已成熟,-0.5551068145244257,已成熟,2023-05-04,-0.29869671646336604,已成熟,-0.4024193899832603,已成熟,-0.5569376540943201,已成熟,274129.11978149414,有,2022-09-30,2022-11-08,159.0,USD,23148000.0,,2349711000.0,191430000.0,284449451.5266113,8455000.0,30653000.0,28129000.0,4Q,,,,0.9185304065053107,1.0,3.6254287403903014,3.3269071555292724,33.64275003271571,1.485918881714524,10.112320079868155,19.466066120969973,0.13216389930369576,0.7241743553475695
E05,2023-03 地區銀行擠提,同SIC全體,0000743367,BHB,BAR HARBOR BANKSHARES,6022,State Commercial Banks,,-0.2583320770173192,2023-05-11,0.09877665480259079,已成熟,0.06799013526568487,已成熟,-0.06633664165821085,已成熟,2023-05-04,0.07370493025252034,已成熟,0.08098545559324699,已成熟,-0.08141894149937934,已成熟,721212.9873275757,有,2022-09-30,2022-11-04,159.0,USD,82065000.0,249005000.0,3840246000.0,379965000.0,383340242.3169327,29622000.0,70233000.0,42073000.0,4Q,-166940000.0,-0.43548780318759145,0.06484089821329155,0.9010571197782642,1.0,2.370974275876038,1.420329484842347,12.941065502563388,1.0088830347977646,9.111312298075552,19.764433513926516,0.0773595199127115,0.7472577017959868
E05,2023-03 地區銀行擠提,同SIC全體,0000750574,AUBN,"AUBURN NATIONAL BANCORPORATION, INC",6022,State Commercial Banks,,-0.1481641151928853,2023-05-11,-0.04239549160376732,已成熟,-0.08339180594508766,已成熟,-0.2624074006324416,已成熟,2023-05-04,-0.07377812919783422,已成熟,-0.07414939559227196,已成熟,-0.2931859463141403,已成熟,16957.499599456787,有,2022-09-30,2022-11-09,159.0,USD,69637000.0,,1042559000.0,59793000.0,72056541.48822784,595000.0,12087000.0,7755000.0,4Q,,,,0.9426478501456512,1.0,20.314285714285713,13.033613445378151,121.10343107265184,1.205099952974894,9.291623660635441,18.09296166724245,0.06630824372759858,0.7931716240572785
E05,2023-03 地區銀行擠提,同SIC全體,0000750577,HWC,HANCOCK WHITNEY CORP,6022,State Commercial Banks,,-0.33314509111271695,2023-05-11,0.2143629744022928,已成熟,0.08297086895901007,已成熟,0.18772285532527033,已成熟,2023-05-04,0.17487867474251817,已成熟,0.052668592810889425,已成熟,0.11571650130299949,已成熟,21078574.83291626,有,2022-12-31,2023-02-27,67.0,USD,564459000.0,2113348000.0,35183825000.0,3342628000.0,3641998058.8392563,,842021000.0,95141000.0,,-1548889000.0,-0.4252855094858693,0.06006589675795625,0.9049953210033304,1.0,,,,1.089561284964781,38.28000608401484,22.01579828525862,,
E05,2023-03 地區銀行擠提,同SIC全體,0000750686,CAC,CAMDEN NATIONAL CORP,6021,National Commercial Banks,,-0.2827381418581123,2023-05-11,0.14064883065416423,已成熟,0.05288326073890226,已成熟,-0.07245827627613999,已成熟,2023-05-04,0.12241375104198604,已成熟,0.03403290600035036,已成熟,-0.12821314555513774,已成熟,1494189.9587631226,有,2022-09-30,2022-11-03,159.0,USD,82012000.0,,5551724000.0,431007000.0,502731305.759079,32714000.0,115769000.0,60728000.0,4Q,,,,0.922365196828949,1.0,3.5388212997493427,1.856330622974873,15.367466704135202,1.1664109997264058,8.278410383333537,20.035566401955688,0.09053936929128614,0.7617194274201714
E05,2023-03 地區銀行擠提,同SIC全體,0000759944,CFG,CITIZENS FINANCIAL GROUP INC/RI,6022,State Commercial Banks,,-0.36272385518779937,2023-05-11,0.10587922894342694,已成熟,-0.02890199548578809,已成熟,0.2040405121205242,已成熟,2023-05-04,0.10136584995421827,已成熟,-0.03762472867532374,已成熟,0.11865117513509027,已成熟,148936089.1521454,有,2022-12-31,2023-02-17,67.0,USD,10547000000.0,15890000000.0,226733000000.0,23690000000.0,15893070077.377853,8021000000.0,4119000000.0,2073000000.0,FY_latest,-5343000000.0,-0.3361842598054865,0.07008243175894113,0.8955158710906661,1.0,0.5135269916469268,0.2584465777334497,1.981432499361408,0.6708767445072965,7.66670047147991,23.489149006974838,0.2067097938919813,0.8182715667248636
