group,rank_month,holding_month,picks,flow_top3_pct,flow_rank_all_pct,usd_version_picks,gross_ret_pct,net_ret_pct,spy_ret_pct,ew9_ret_pct,turnover,hits_in_top3
main_flow_1m,2021-09,2021-10,XLV|XLK|XLB,-0.005|-0.003|-0.002,XLV:-0.005|XLK:-0.003|XLB:-0.002|XLI:-0.001|XLE:-0.001|XLY:-0.001|XLU:0.001|XLF:0.002|XLP:0.002,XLV|XLK|XLB,6.70725189136497,6.640585224698303,6.803100170373799,7.181729761151533,0.6666666666666666,1
main_flow_1m,2021-10,2021-11,XLI|XLP|XLE,-0.002|-0.002|-0.001,XLI:-0.002|XLP:-0.002|XLE:-0.001|XLU:-0.001|XLK:0.000|XLF:0.001|XLY:0.002|XLV:0.002|XLB:0.002,XLI|XLP|XLE,-2.3044799101964815,-2.4044799101964816,0.29112142745606473,-0.764344052897708,1.0,0
main_flow_1m,2021-11,2021-12,XLF|XLB|XLP,-0.003|-0.002|-0.000,XLF:-0.003|XLB:-0.002|XLP:-0.000|XLY:-0.000|XLU:0.001|XLK:0.001|XLE:0.001|XLV:0.001|XLI:0.003,XLF|XLB|XLP,5.808823239298366,5.742156572631699,3.5381095861861667,4.709649915011957,0.6666666666666666,1
main_flow_1m,2021-12,2022-01,XLI|XLY|XLK,-0.001|-0.000|-0.000,XLI:-0.001|XLY:-0.000|XLK:-0.000|XLV:0.000|XLE:0.000|XLP:0.001|XLU:0.001|XLB:0.002|XLF:0.003,XLI|XLK|XLY,-7.422849763141008,-7.522849763141008,-5.378977932437145,-2.4324076571198234,0.9999999999999999,0
main_flow_1m,2022-01,2022-02,XLV|XLB|XLY,-0.002|-0.002|-0.001,XLV:-0.002|XLB:-0.002|XLY:-0.001|XLE:-0.001|XLU:-0.001|XLP:-0.000|XLF:-0.000|XLI:0.000|XLK:0.002,XLV|XLB|XLY,-2.760034189661405,-2.8267008563280718,-3.470294596527357,-1.417429267711254,0.6666666666666666,0
main_flow_1m,2022-02,2022-03,XLB|XLI|XLY,-9.238|-5.763|-1.643,XLB:-9.238|XLI:-5.763|XLY:-1.643|XLK:1.168|XLU:2.639|XLE:3.203|XLV:3.353|XLF:4.444|XLP:8.310,XLB|XLI|XLY,5.481959157622818,5.4486258242894845,4.523295526018423,5.4837220242367035,0.3333333333333333,1
main_flow_1m,2022-03,2022-04,XLB|XLI|XLY,-14.403|-10.224|-3.841,XLB:-14.403|XLI:-10.224|XLY:-3.841|XLK:1.699|XLF:3.711|XLU:4.276|XLE:5.154|XLV:7.556|XLP:18.722,XLB|XLI|XLY,-8.258918947045856,-8.258918947045856,-9.097501916637096,-6.050005422486795,0.0,0
main_flow_1m,2022-04,2022-05,XLI|XLF|XLE,-4.917|-4.895|-3.889,XLI:-4.917|XLF:-4.895|XLE:-3.889|XLY:-0.546|XLP:0.104|XLK:2.009|XLB:4.158|XLU:4.393|XLV:4.846,XLI|XLF|XLE,6.833789187858781,6.767122521192115,0.7522968783454376,2.156170705459468,0.6666666666666666,2
main_flow_1m,2022-05,2022-06,XLF|XLB|XLI,-8.902|-2.820|-2.365,XLF:-8.902|XLB:-2.820|XLI:-2.365|XLY:-0.717|XLK:-0.339|XLE:0.115|XLV:3.016|XLP:3.316|XLU:7.186,XLF|XLB|XLI,-11.235861842688271,-11.269195176021604,-8.90799032823686,-9.21094501785052,0.3333333333333333,0
main_flow_1m,2022-06,2022-07,XLF|XLP|XLY,-6.604|-1.866|-1.159,XLF:-6.604|XLP:-1.866|XLY:-1.159|XLI:-0.885|XLK:-0.261|XLE:0.456|XLB:0.763|XLU:3.357|XLV:4.382,XLF|XLP|XLY,9.270657492999527,9.203990826332861,8.654646242288266,7.800747630147094,0.6666666666666666,1
main_flow_1m,2022-07,2022-08,XLB|XLY|XLI,-6.609|-5.731|-5.535,XLB:-6.609|XLY:-5.731|XLI:-5.535|XLF:-5.507|XLE:-3.917|XLP:-0.700|XLK:-0.356|XLV:-0.121|XLU:1.991,XLB|XLY|XLI,-4.064571643933505,-4.131238310600171,-3.9740903612437983,-2.6692370604143423,0.6666666666666666,0
main_flow_1m,2022-08,2022-09,XLB|XLU|XLE,-6.575|-0.277|0.092,XLB:-6.575|XLU:-0.277|XLE:0.092|XLI:0.749|XLY:1.142|XLP:1.645|XLF:1.665|XLV:1.691|XLK:2.154,XLB|XLU|XLE,-7.034324080243944,-7.10099074691061,-7.7188945228410795,-7.021730184383218,0.6666666666666666,1
main_flow_1m,2022-09,2022-10,XLB|XLI|XLE,-6.349|-1.430|-1.142,XLB:-6.349|XLI:-1.430|XLE:-1.142|XLK:-0.940|XLV:-0.483|XLY:1.222|XLP:1.895|XLF:3.021|XLU:4.250,XLB|XLI|XLE,14.9811431287982,14.947809795464867,8.048073400538257,9.565802340203458,0.3333333333333333,2
main_flow_1m,2022-10,2022-11,XLF|XLI|XLB,-6.108|-3.119|-2.343,XLF:-6.108|XLI:-3.119|XLB:-2.343|XLV:-1.199|XLP:-0.597|XLY:-0.357|XLK:-0.238|XLU:0.788|XLE:2.234,XLF|XLI|XLB,8.246278561119118,8.212945227785784,4.775191133060641,5.3948990525778076,0.3333333333333333,2
main_flow_1m,2022-11,2022-12,XLU|XLB|XLY,-3.845|-0.904|0.037,XLU:-3.845|XLB:-0.904|XLY:0.037|XLK:0.901|XLE:1.308|XLV:2.476|XLI:3.162|XLP:3.379|XLF:3.867,XLU|XLB|XLY,-6.127810692144797,-6.194477358811464,-5.537304035527946,-4.742087324578013,0.6666666666666666,1
main_flow_1m,2022-12,2023-01,XLE|XLB|XLY,-2.315|-2.295|-2.024,XLE:-2.315|XLB:-2.295|XLY:-2.024|XLF:-0.118|XLI:-0.110|XLK:0.807|XLU:1.022|XLV:1.539|XLP:4.212,XLE|XLB|XLY,8.428906735876646,8.395573402543313,5.421842259970222,3.9052928813821643,0.3333333333333333,2
main_flow_1m,2023-01,2023-02,XLU|XLK|XLF,-1.215|-0.816|-0.337,XLU:-1.215|XLK:-0.816|XLF:-0.337|XLY:-0.285|XLV:-0.271|XLE:0.027|XLP:0.393|XLI:2.116|XLB:4.087,XLU|XLK|XLF,-2.3821385111082227,-2.482138511108223,-2.4184911401779585,-2.948032438925345,0.9999999999999999,2
main_flow_1m,2023-02,2023-03,XLP|XLI|XLK,-2.145|-1.960|-1.882,XLP:-2.145|XLI:-1.960|XLK:-1.882|XLU:-1.447|XLY:-1.003|XLV:-0.690|XLE:-0.196|XLF:1.193|XLB:4.693,XLP|XLI|XLK,5.077559133458184,5.010892466791517,3.7936148610610454,2.1613612164479807,0.6666666666666666,2
main_flow_1m,2023-03,2023-04,XLB|XLK|XLV,-4.585|-2.260|-1.536,XLB:-4.585|XLK:-2.260|XLV:-1.536|XLY:-1.354|XLU:-1.092|XLF:-0.696|XLP:-0.440|XLE:0.123|XLI:1.273,XLB|XLK|XLV,1.1378869765453028,1.0712203098786364,1.6191885833457098,0.9328106808045337,0.6666666666666666,1
main_flow_1m,2023-04,2023-05,XLI|XLV|XLE,-3.834|-1.192|-1.160,XLI:-3.834|XLV:-1.192|XLE:-1.160|XLB:-0.675|XLK:-0.530|XLY:1.611|XLF:1.691|XLU:3.109|XLP:3.287,XLI|XLV|XLE,-5.305709397794289,-5.372376064460957,0.6305880044671142,-2.9493234872817498,0.6666666666666666,1
main_flow_1m,2023-05,2023-06,XLE|XLI|XLF,-3.433|-2.079|-1.729,XLE:-3.433|XLI:-2.079|XLF:-1.729|XLK:-0.946|XLY:0.495|XLB:1.046|XLV:2.107|XLU:2.148|XLP:4.488,XLE|XLI|XLF,7.835582228853255,7.802248895519921,6.332447360556603,6.82691585122808,0.3333333333333333,1
main_flow_1m,2023-06,2023-07,XLE|XLP|XLF,-4.187|-2.316|-0.028,XLE:-4.187|XLP:-2.316|XLF:-0.028|XLK:0.114|XLB:0.168|XLU:0.591|XLV:1.804|XLI:2.806|XLY:3.646,XLE|XLP|XLF,4.607910276131677,4.574576942798344,3.014074316919091,2.96598517251569,0.3333333333333333,2
main_flow_1m,2023-07,2023-08,XLE|XLU|XLV,-2.737|-1.899|-1.047,XLE:-2.737|XLU:-1.899|XLV:-1.047|XLP:-1.046|XLY:-1.027|XLK:0.772|XLB:3.226|XLI:4.618|XLF:6.055,XLE|XLU|XLP,-0.6817198072715673,-0.748386473938234,-0.6794212232044128,-1.3052122930467869,0.6666666666666666,2
main_flow_1m,2023-08,2023-09,XLU|XLV|XLB,-1.870|-1.627|-0.100,XLU:-1.870|XLV:-1.627|XLB:-0.100|XLK:0.196|XLF:0.818|XLP:1.095|XLY:1.209|XLE:2.019|XLI:2.743,XLU|XLV|XLB,-5.578891032306718,-5.612224365640051,-5.526650863663074,-5.044958963867706,0.3333333333333333,1
main_flow_1m,2023-09,2023-10,XLB|XLF|XLP,-7.251|-5.146|-2.015,XLB:-7.251|XLF:-5.146|XLP:-2.015|XLI:-1.574|XLV:-0.657|XLK:0.211|XLU:0.350|XLE:0.622|XLY:5.790,XLB|XLF|XLP,-1.9802304598187548,-2.046897126485421,-1.739250221468902,-2.093811043601394,0.6666666666666666,1
main_flow_1m,2023-10,2023-11,XLY|XLF|XLV,-3.035|-2.287|-1.994,XLY:-3.035|XLF:-2.287|XLV:-1.994|XLI:-1.145|XLK:-0.238|XLB:-0.163|XLU:-0.140|XLP:0.234|XLE:2.364,XLY|XLF|XLV,8.605928635449335,8.539261968782668,8.723767223022772,7.031324568697034,0.6666666666666666,2
main_flow_1m,2023-11,2023-12,XLF|XLP|XLU,-5.199|-3.748|-3.661,XLF:-5.199|XLP:-3.748|XLU:-3.661|XLI:-2.886|XLV:-2.502|XLY:-1.735|XLB:-0.211|XLK:0.945|XLE:2.212,XLF|XLP|XLU,2.979736852628297,2.9130701859616304,4.016132635908676,3.6889900526348773,0.6666666666666666,1
main_flow_1m,2023-12,2024-01,XLB|XLP|XLV,-5.723|-3.723|-1.681,XLB:-5.723|XLP:-3.723|XLV:-1.681|XLE:-1.426|XLI:-0.684|XLU:0.371|XLF:3.246|XLK:3.782|XLY:4.847,XLB|XLP|XLV,1.0839347333925442,1.0172680667258776,2.641058501606408,0.4491217313046938,0.6666666666666666,1
main_flow_1m,2024-01,2024-02,XLP|XLE|XLV,-3.502|-2.490|-0.323,XLP:-3.502|XLE:-2.490|XLV:-0.323|XLY:-0.267|XLI:-0.051|XLK:0.190|XLU:0.817|XLB:0.969|XLF:2.763,XLP|XLE|XLV,2.8171487748622175,2.7838154415288843,5.024442713923216,4.121929444411619,0.3333333333333333,0
main_flow_1m,2024-02,2024-03,XLU|XLB|XLE,-10.047|-4.715|-1.355,XLU:-10.047|XLB:-4.715|XLE:-1.355|XLP:-0.878|XLV:0.292|XLI:1.060|XLF:1.148|XLK:1.220|XLY:2.504,XLU|XLB|XLE,7.976072331427875,7.909405664761208,3.237372332964039,4.440651620036519,0.6666666666666666,3
main_flow_1m,2024-03,2024-04,XLU|XLB|XLP,-4.232|-3.165|-2.276,XLU:-4.232|XLB:-3.165|XLP:-2.276|XLF:-2.127|XLE:-1.860|XLV:0.226|XLK:0.816|XLY:1.148|XLI:1.677,XLU|XLB|XLP,-1.4847163808707244,-1.5180497142040579,-4.285740268698779,-3.369948685973794,0.3333333333333333,2
main_flow_1m,2024-04,2024-05,XLU|XLP|XLV,-4.949|-4.242|-2.573,XLU:-4.949|XLP:-4.242|XLV:-2.573|XLY:-0.403|XLF:1.145|XLK:1.229|XLE:2.734|XLI:4.664|XLB:6.596,XLU|XLP|XLV,4.661768515948491,4.628435182615158,5.512780682153906,3.37334298205963,0.3333333333333333,1
main_flow_1m,2024-05,2024-06,XLY|XLB|XLV,-2.888|-2.110|-1.605,XLY:-2.888|XLB:-2.110|XLV:-1.605|XLE:-0.831|XLK:-0.772|XLI:0.408|XLP:0.479|XLU:1.266|XLF:1.393,XLY|XLB|XLV,1.115881883777111,1.0492152171104443,3.4725044564379415,0.5718487558954124,0.6666666666666666,2
main_flow_1m,2024-06,2024-07,XLE|XLY|XLK,-0.628|-0.618|-0.437,XLE:-0.628|XLY:-0.618|XLK:-0.437|XLI:-0.151|XLV:-0.005|XLB:0.453|XLU:0.520|XLF:0.923|XLP:2.344,XLY|XLE|XLK,-0.0131802124258118,-0.07984687909247846,1.271914921413897,2.825265203443196,0.6666666666666666,0
main_flow_1m,2024-07,2024-08,XLY|XLE|XLK,-0.436|-0.089|0.053,XLY:-0.436|XLE:-0.089|XLK:0.053|XLV:0.086|XLB:0.131|XLP:0.354|XLF:0.685|XLI:0.772|XLU:2.492,XLY|XLE|XLK,-1.357027363394033,-1.357027363394033,1.4296948467976023,1.9196931162538005,0.0,0
main_flow_1m,2024-08,2024-09,XLY|XLB|XLE,-4.657|-1.951|-0.690,XLY:-4.657|XLB:-1.951|XLE:-0.690|XLV:0.153|XLK:1.205|XLP:1.485|XLI:1.552|XLF:2.885|XLU:18.387,XLY|XLB|XLE,3.18604308575429,3.152709752420957,2.620796508411072,2.5261561937348542,0.3333333333333333,2
main_flow_1m,2024-09,2024-10,XLB|XLY|XLE,-4.623|-3.648|-3.058,XLB:-4.623|XLY:-3.648|XLE:-3.058|XLI:-1.948|XLF:-1.438|XLK:-0.778|XLV:0.112|XLU:1.806|XLP:5.653,XLB|XLY|XLE,0.06489497333479108,0.06489497333479108,-0.36275018480911303,-0.7726440073790666,0.0,2
main_flow_1m,2024-10,2024-11,XLF|XLP|XLI,-2.166|-1.787|-1.016,XLF:-2.166|XLP:-1.787|XLI:-1.016|XLK:-0.217|XLV:-0.064|XLU:0.011|XLE:0.192|XLY:1.842|XLB:3.699,XLF|XLP|XLI,6.895654863948823,6.7956548639488235,5.539788521976052,5.449699127691827,0.9999999999999999,2
main_flow_1m,2024-11,2024-12,XLP|XLU|XLE,-4.542|-3.993|-1.657,XLP:-4.542|XLU:-3.993|XLE:-1.657|XLV:-0.424|XLK:0.189|XLB:2.766|XLY:2.977|XLI:4.246|XLF:4.528,XLP|XLU|XLE,-6.877157269734642,-6.943823936401309,-1.9231796140200652,-5.3780798923808195,0.6666666666666666,1
main_flow_1m,2024-12,2025-01,XLE|XLV|XLU,-1.276|-1.250|-1.072,XLE:-1.276|XLV:-1.250|XLU:-1.072|XLK:0.046|XLY:1.452|XLF:2.223|XLP:2.406|XLI:2.456|XLB:6.626,XLV|XLE|XLU,2.6181241846062298,2.584790851272896,0.556490245392216,1.7481002248777529,0.3333333333333333,1
main_flow_1m,2025-01,2025-02,XLB|XLE|XLI,-9.864|-3.283|-0.701,XLB:-9.864|XLE:-3.283|XLI:-0.701|XLY:-0.550|XLV:0.082|XLF:0.218|XLU:0.313|XLK:0.667|XLP:0.864,XLB|XLE|XLI,2.351602794098066,2.2849361274313993,0.592249613880802,1.8586403695129798,0.6666666666666666,1
main_flow_1m,2025-02,2025-03,XLE|XLP|XLV,-3.639|-1.868|-1.760,XLE:-3.639|XLP:-1.868|XLV:-1.760|XLK:0.250|XLY:1.299|XLU:1.772|XLI:2.049|XLF:3.943|XLB:4.530,XLE|XLP|XLV,0.22889737671363264,0.162230710046966,-6.2150830003178665,-3.34318609387928,0.6666666666666666,2
main_flow_1m,2025-03,2025-04,XLI|XLY|XLE,-3.122|-1.874|-1.718,XLI:-3.122|XLY:-1.874|XLE:-1.718|XLK:-1.146|XLF:-0.799|XLP:-0.605|XLB:0.694|XLV:0.775|XLU:1.042,XLI|XLE|XLY,-4.436644498178222,-4.503311164844889,0.5238075589209634,-2.099884540961821,0.6666666666666666,1
main_flow_1m,2025-04,2025-05,XLE|XLB|XLY,-5.325|-4.739|-4.705,XLE:-5.325|XLB:-4.739|XLY:-4.705|XLI:-3.124|XLP:-2.721|XLF:-1.788|XLV:-1.478|XLK:-0.551|XLU:0.153,XLY|XLB|XLE,5.439809464442136,5.4064761311088025,4.88784725111473,3.96919781806353,0.3333333333333333,1
main_flow_1m,2025-05,2025-06,XLE|XLB|XLF,-4.870|-4.753|-3.160,XLE:-4.870|XLB:-4.753|XLF:-3.160|XLI:-2.016|XLP:-1.131|XLK:0.124|XLV:0.467|XLU:1.395|XLY:1.476,XLE|XLB|XLF,2.8442450159941997,2.810911682660866,5.175940019118097,2.753737973261461,0.3333333333333333,1
main_flow_1m,2025-06,2025-07,XLF|XLV|XLU,-3.144|-2.128|-0.573,XLF:-3.144|XLV:-2.128|XLU:-0.573|XLE:0.003|XLI:0.581|XLB:1.093|XLK:1.126|XLP:2.020|XLY:2.569,XLF|XLV|XLU,0.31607210355777404,0.2494054368911074,1.6126817923419967,0.7335157966008353,0.6666666666666666,1
main_flow_1m,2025-07,2025-08,XLE|XLV|XLP,-2.207|-2.086|-1.633,XLE:-2.207|XLV:-2.086|XLP:-1.633|XLY:-0.004|XLK:1.216|XLF:1.755|XLI:1.795|XLB:4.956|XLU:5.248,XLE|XLV|XLP,3.1241557926527648,3.057489125986098,1.788289193432413,2.3966331345402256,0.6666666666666666,1
main_flow_1m,2025-08,2025-09,XLE|XLV|XLY,-2.611|-2.274|-2.208,XLE:-2.611|XLV:-2.274|XLY:-2.208|XLB:-1.580|XLK:0.756|XLP:1.456|XLF:1.970|XLI:2.672|XLU:3.277,XLE|XLV|XLY,2.262062287878837,2.228728954545504,4.315081722808678,2.079466965940222,0.3333333333333333,1
main_flow_1m,2025-09,2025-10,XLE|XLU|XLP,-2.278|-0.556|-0.408,XLE:-2.278|XLU:-0.556|XLP:-0.408|XLK:0.235|XLI:0.272|XLV:1.118|XLF:1.457|XLY:2.464|XLB:2.496,XLE|XLU|XLP,-0.5674141170459168,-0.6340807837125835,3.392791053230182,0.5753358717337015,0.6666666666666666,1
main_flow_1m,2025-10,2025-11,XLE|XLF|XLU,-1.298|-0.840|-0.084,XLE:-1.298|XLF:-0.840|XLU:-0.084|XLK:0.140|XLY:0.366|XLI:0.590|XLV:0.995|XLP:2.007|XLB:3.359,XLE|XLF|XLU,1.7983638646518345,1.765030531318501,-1.0004818278940175,1.297167220281164,0.3333333333333333,0
main_flow_1m,2025-11,2025-12,XLP|XLB|XLY,-3.896|-2.936|-1.180,XLP:-3.896|XLB:-2.936|XLY:-1.180|XLF:-0.253|XLI:0.849|XLK:1.044|XLU:1.533|XLE:1.768|XLV:2.231,XLP|XLB|XLY,1.195912310491324,1.0959123104913242,1.3149802073915806,0.7852418526969976,0.9999999999999999,1
main_flow_1m,2025-12,2026-01,XLB|XLF|XLP,-5.051|-2.319|-2.026,XLB:-5.051|XLF:-2.319|XLP:-2.026|XLY:-1.306|XLE:-1.060|XLK:0.002|XLU:0.806|XLV:1.918|XLI:3.774,XLB|XLF|XLP,4.487566806911481,4.454233473578148,0.5643875511190277,3.504251578928419,0.3333333333333333,2
main_flow_1m,2026-01,2026-02,XLK|XLY|XLP,-1.041|-0.369|0.415,XLK:-1.041|XLY:-0.369|XLP:0.415|XLV:0.925|XLU:1.089|XLE:1.953|XLF:2.780|XLI:3.703|XLB:4.287,XLK|XLY|XLP,-1.101599295211079,-1.1682659618777456,-1.5777732323030036,3.7498925037550674,0.6666666666666666,0
main_flow_1m,2026-02,2026-03,XLY|XLK|XLU,-2.800|-1.390|-0.248,XLY:-2.800|XLK:-1.390|XLU:-0.248|XLP:-0.006|XLF:0.310|XLV:1.190|XLI:3.678|XLB:7.205|XLE:9.175,XLY|XLK|XLU,-2.7925675508005803,-2.825900884133914,-3.3909264444743403,-3.6123298251082097,0.3333333333333333,1
main_flow_1m,2026-03,2026-04,XLF|XLV|XLI,-5.061|-0.688|-0.156,XLF:-5.061|XLV:-0.688|XLI:-0.156|XLK:0.026|XLP:0.978|XLY:1.681|XLB:1.966|XLU:3.515|XLE:4.154,XLF|XLV|XLI,3.92334546923766,3.82334546923766,10.2997340489148,5.2169749715298135,0.9999999999999999,1
main_flow_1m,2026-04,2026-05,XLP|XLY|XLV,-8.255|-1.720|-0.381,XLP:-8.255|XLY:-1.720|XLV:-0.381|XLE:0.271|XLI:0.652|XLU:0.869|XLK:1.419|XLF:3.134|XLB:5.683,XLP|XLY|XLV,-0.05789033759888337,-0.12455700426555003,4.729289090034916,0.42144356552202833,0.6666666666666666,2
main_flow_1m,2026-05,2026-06,XLU|XLV|XLP,-4.492|-1.956|-1.310,XLU:-4.492|XLV:-1.956|XLP:-1.310|XLF:-0.691|XLY:-0.534|XLI:-0.125|XLE:0.498|XLK:1.553|XLB:2.804,XLU|XLV|XLP,4.3550910901521664,4.321757756818833,-1.1174391690643826,1.8096711421949956,0.3333333333333333,1
main_flow_1m,2026-06,2026-07,XLP|XLE|XLF,-3.233|-3.178|-2.873,XLP:-3.233|XLE:-3.178|XLF:-2.873|XLV:-1.269|XLU:0.025|XLY:0.193|XLK:0.648|XLI:1.618|XLB:6.934,XLP|XLE|XLF,6.8175402992242855,6.750873632557619,0.5959734820679463,1.299867931120402,0.6666666666666666,3
sub_flow_3m,2012-04,2012-05,XLP|XLV|XLU,-0.013|-0.011|-0.009,XLP:-0.013|XLV:-0.011|XLU:-0.009|XLF:-0.001|XLE:0.000|XLB:0.000|XLI:0.002|XLY:0.035|XLK:0.035,XLP|XLV|XLU,-2.265000373739545,-2.3150003737395455,-7.525425505089556,-6.997826075821628,0.5,3
sub_flow_3m,2012-05,2012-06,XLP|XLV|XLB,-0.018|-0.004|-0.001,XLP:-0.018|XLV:-0.004|XLB:-0.001|XLE:0.001|XLF:0.002|XLI:0.002|XLK:0.011|XLU:0.012|XLY:0.036,XLP|XLV|XLB,5.950876220851797,5.917542887518464,6.009699831670456,5.832506166442866,0.3333333333333333,1
sub_flow_3m,2012-06,2012-07,XLU|XLB|XLF,-0.001|0.001|0.003,XLU:-0.001|XLB:0.001|XLF:0.003|XLE:0.003|XLI:0.005|XLY:0.013|XLK:0.024|XLV:0.025|XLP:0.038,XLU|XLB|XLF,0.6422084776015617,0.575541810934895,1.6266185088087637,1.6391914019598843,0.6666666666666666,1
sub_flow_3m,2012-07,2012-08,XLK|XLY|XLF,-0.039|-0.004|-0.000,XLK:-0.039|XLY:-0.004|XLF:-0.000|XLE:0.001|XLB:0.001|XLI:0.002|XLU:0.005|XLV:0.007|XLP:0.009,XLK|XLY|XLF,3.311275065261151,3.244608398594484,1.6870845688943037,1.1076105099481512,0.6666666666666666,3
sub_flow_3m,2012-08,2012-09,XLY|XLK|XLP,-0.025|-0.021|-0.009,XLY:-0.025|XLK:-0.021|XLP:-0.009|XLV:-0.008|XLF:-0.007|XLE:-0.005|XLI:-0.004|XLB:-0.000|XLU:0.011,XLY|XLK|XLP,2.406651945617777,2.3733186122844434,3.014381255565568,3.0370472765277357,0.3333333333333333,0
sub_flow_3m,2012-09,2012-10,XLV|XLE|XLY,-0.052|-0.034|-0.031,XLV:-0.052|XLE:-0.034|XLY:-0.031|XLF:-0.029|XLI:-0.020|XLK:-0.017|XLB:-0.013|XLP:-0.013|XLU:0.009,XLV|XLE|XLY,-1.7039251769734087,-1.7705918436400754,-1.9858692604761696,-1.3521754379572988,0.6666666666666666,0
sub_flow_3m,2012-10,2012-11,XLV|XLE|XLB,-0.076|-0.035|-0.025,XLV:-0.076|XLE:-0.035|XLB:-0.025|XLI:-0.020|XLF:-0.019|XLU:0.001|XLY:0.002|XLP:0.007|XLK:0.021,XLV|XLE|XLB,0.9099846214162414,0.876651288082908,0.8118765803845518,0.6166703693586666,0.3333333333333333,1
sub_flow_3m,2012-11,2012-12,XLV|XLB|XLF,-0.011|-0.009|-0.008,XLV:-0.011|XLB:-0.009|XLF:-0.008|XLE:-0.008|XLI:-0.006|XLU:0.039|XLY:0.043|XLK:0.059|XLP:0.074,XLV|XLB|XLF,4.5281126997511745,4.494779366417841,2.3383573619460973,2.6957555906657675,0.3333333333333333,2
sub_flow_3m,2012-12,2013-01,XLB|XLI|XLF,0.014|0.015|0.024,XLB:0.014|XLI:0.015|XLF:0.024|XLE:0.030|XLV:0.042|XLK:0.056|XLU:0.058|XLP:0.061|XLY:0.070,XLB|XLI|XLF,3.427035916296132,3.3937025829627987,3.817839317279037,3.9973739990227846,0.3333333333333333,0
sub_flow_3m,2013-01,2013-02,XLI|XLF|XLB,0.013|0.018|0.024,XLI:0.013|XLF:0.018|XLB:0.024|XLE:0.033|XLY:0.042|XLP:0.049|XLU:0.054|XLK:0.055|XLV:0.074,XLI|XLF|XLB,-0.5462266309368451,-0.5462266309368451,0.2920436510879476,0.1787964907597201,0.0,1
sub_flow_3m,2013-02,2013-03,XLU|XLI|XLY,0.002|0.008|0.008,XLU:0.002|XLI:0.008|XLY:0.008|XLB:0.009|XLF:0.010|XLE:0.011|XLP:0.017|XLK:0.020|XLV:0.024,XLU|XLI|XLY,4.67027084861226,4.6036041819455935,4.101122697936299,4.374452336054886,0.6666666666666666,2
sub_flow_3m,2013-03,2013-04,XLK|XLY|XLP,-0.008|-0.006|-0.004,XLK:-0.008|XLY:-0.006|XLP:-0.004|XLE:-0.004|XLB:-0.002|XLV:-0.002|XLU:-0.001|XLF:-0.000|XLI:0.002,XLK|XLY|XLP,2.4417163348888105,2.375049668222144,1.7497950280831676,1.6566114641407226,0.6666666666666666,2
sub_flow_3m,2013-04,2013-05,XLK|XLU|XLB,-0.001|0.000|0.001,XLK:-0.001|XLU:0.000|XLB:0.001|XLF:0.001|XLE:0.002|XLI:0.004|XLY:0.005|XLV:0.009|XLP:0.010,XLK|XLU|XLB,-1.0398544696638847,-1.1065211363305514,2.824323252247085,2.0312615652100963,0.6666666666666666,0
sub_flow_3m,2013-05,2013-06,XLB|XLY|XLE,-0.001|-0.001|-0.001,XLB:-0.001|XLY:-0.001|XLE:-0.001|XLF:-0.000|XLI:0.001|XLK:0.002|XLP:0.006|XLV:0.006|XLU:0.007,XLB|XLY|XLE,-1.3833631295634494,-1.4500297962301159,-1.0478470995193945,-0.9781630655737055,0.6666666666666666,1
sub_flow_3m,2013-06,2013-07,XLI|XLB|XLF,0.002|0.002|0.003,XLI:0.002|XLB:0.002|XLF:0.003|XLU:0.005|XLY:0.006|XLE:0.008|XLP:0.008|XLV:0.009|XLK:0.010,XLI|XLB|XLF,5.4412017030583515,5.374535036391684,5.413600414191211,5.247581670612181,0.6666666666666666,2
sub_flow_3m,2013-07,2013-08,XLV|XLE|XLF,-0.006|-0.004|-0.004,XLV:-0.006|XLE:-0.004|XLF:-0.004|XLB:-0.003|XLY:-0.003|XLP:-0.002|XLI:-0.001|XLK:0.000|XLU:0.001,XLV|XLE|XLF,-2.960619670349847,-3.027286337016514,-2.8001274576521573,-2.6186475155076043,0.6666666666666666,1
sub_flow_3m,2013-08,2013-09,XLK|XLV|XLP,-0.011|-0.009|-0.006,XLK:-0.011|XLV:-0.009|XLP:-0.006|XLI:-0.004|XLU:-0.004|XLY:-0.004|XLE:-0.002|XLB:-0.002|XLF:0.002,XLK|XLV|XLP,1.7719713062533948,1.7053046395867282,2.257158376016055,2.3212249792733024,0.6666666666666666,0
sub_flow_3m,2013-09,2013-10,XLK|XLP|XLV,-0.010|-0.009|-0.007,XLK:-0.010|XLP:-0.009|XLV:-0.007|XLE:-0.005|XLF:-0.003|XLI:-0.003|XLY:-0.003|XLB:-0.002|XLU:-0.001,XLK|XLP|XLV,5.437588411148275,5.437588411148275,4.686563526110166,4.6617238622852915,0.0,2
sub_flow_3m,2013-10,2013-11,XLP|XLK|XLE,-0.000|0.000|0.000,XLP:-0.000|XLK:0.000|XLE:0.000|XLB:0.001|XLY:0.002|XLF:0.002|XLI:0.002|XLU:0.003|XLV:0.003,XLP|XLK|XLE,1.5102632210304132,1.4769298876970798,2.8803604595240895,2.15230446070801,0.3333333333333333,0
