weight_quality,weight_value,weight_momentum,weight_low_vol,cadence,total_return,annual_return,max_drawdown,win_rate,profit_loss_ratio,sortino,average_holding_days,turnover,annual_excess_QQQ,annual_excess_SPY,run_id,trades,closed_trades,trading_days,start,end,reused,seconds
0.0,0.0,0.6,0.4,monthly,3.2763317430183294,0.1332181486091215,-0.3366030528910623,0.9856115107913669,272.86548336994946,0.7530682544715734,1465.8920863309352,0.0988362807638208,-0.05645155108805722,-0.005301545887157699,run-3ff538e53028eb12,280,139,2929,2015-01-02,2026-08-26,True,0.0294
0.0,0.0,0.6,0.4,quarterly,3.3104081540059047,0.13399251972903592,-0.336654713135903,0.9782608695652174,518.9871485441489,0.7580117461543916,1476.4130434782608,0.07005031873008692,-0.05567717996814281,-0.004527174767243292,run-aba963e6843d73c5,94,46,2929,2015-01-02,2026-08-26,True,0.0269
0.0,0.0,0.65,0.35,monthly,3.3811196987635803,0.13558171612312941,-0.33713206067766743,0.9859154929577465,270.4036507402476,0.7545357424860638,1494.8521126760563,0.09478973026970125,-0.054087983574049314,-0.0029379783731497966,run-d17e821811d83a24,280,142,2929,2015-01-02,2026-08-26,False,0.3463
0.0,0.0,0.65,0.35,quarterly,3.413840931728328,0.1363091854557712,-0.3371809460424001,0.9782608695652174,523.9449951707535,0.7590300512945113,1476.4130434782608,0.0672785409778645,-0.05336051424140753,-0.002210509040508013,run-99ed8e3865d0be21,94,46,2929,2015-01-02,2026-08-26,False,0.3462
0.0,0.0,0.7,0.3,monthly,3.4867973554353053,0.13791359232481448,-0.33766062367141503,0.9868421052631579,254.83399943088367,0.7549172984019638,1563.4868421052631,0.08906822678143812,-0.051756107372364246,-0.0006061021714647286,run-330a4590f8f5cdf3,280,152,2929,2015-01-02,2026-08-26,True,0.0302
0.0,0.0,0.7,0.3,quarterly,3.5173837611549192,0.13857914375075064,-0.3377056711033709,0.9782608695652174,528.859379994531,0.7589041135726291,1476.4130434782608,0.06346464600857324,-0.051090555946428085,5.944925447143312e-05,run-45dc1a9862a02611,94,46,2929,2015-01-02,2026-08-26,True,0.0246
0.0,0.0,0.75,0.25,monthly,3.593305524502667,0.1402135473720234,-0.3381887428681424,0.9874213836477987,244.9012238078624,0.754340475056113,1590.1446540880504,0.0816548685502086,-0.04945615232515532,0.001693852875744195,run-b1d5947ff82a29d5,280,159,2929,2015-01-02,2026-08-26,False,0.2694
0.0,0.0,0.75,0.25,quarterly,3.6209511730476907,0.14080256133455604,-0.3382288947903197,0.9782608695652174,533.7277960419029,0.7577662344376196,1476.4130434782608,0.058607021551710416,-0.048867138362622686,0.0022828668382768313,run-cdfec2bd342fa040,94,46,2929,2015-01-02,2026-08-26,False,0.2272
0.0,0.0,0.8,0.2,monthly,3.700582417936979,0.1424813499208124,-0.3387164192607155,0.9876543209876543,241.38820062912166,0.7529192987436943,1584.111111111111,0.07253284310191933,-0.04718834977636632,0.003961655424533195,run-2fd4cb656fc347a2,280,162,2929,2015-01-02,2026-08-26,True,0.0274
0.0,0.0,0.8,0.2,quarterly,3.7244559969178956,0.1429795899258659,-0.3387506235377692,0.9782608695652174,538.5477276661351,0.7557372218749531,1476.4130434782608,0.05270432611061727,-0.04669010977131283,0.004459895429586691,run-e69e70abeae6f9da,94,46,2929,2015-01-02,2026-08-26,True,0.027
0.0,0.0,0.85,0.15,monthly,3.808563660190692,0.14471676709645553,-0.33924365383903865,0.9880952380952381,233.70469860394996,0.7507619136902557,1578.1190476190477,0.06168543312700186,-0.044952932600723194,0.006197072600176323,run-64a2109a6e481ec0,280,168,2929,2015-01-02,2026-08-26,False,0.4069
0.0,0.0,0.85,0.15,quarterly,3.8278094453625133,0.14511036680283462,-0.33927086374352544,0.9782608695652174,543.3166522733185,0.7529298230923438,1476.4130434782608,0.045755485318632515,-0.044559332894344106,0.006590672306555412,run-08dbbede9826ff4b,94,46,2929,2015-01-02,2026-08-26,False,0.2846
0.0,0.0,0.9,0.1,monthly,3.917182304876623,0.14691956446259824,-0.3397704475900746,0.9885057471264368,225.6642362111619,0.747968917211548,1560.0804597701149,0.049096022412579085,-0.04275013523458049,0.008399869966319029,run-351d66165add8582,280,174,2929,2015-01-02,2026-08-26,True,0.0288
0.0,0.0,0.9,0.1,quarterly,3.9309212024969424,0.14719501532457335,-0.33978962176894134,0.9782608695652174,548.0320420809148,0.749448272243095,1476.4130434782608,0.03775968820955554,-0.042474684372605376,0.008675320828294142,run-e4a73805695c393e,94,46,2929,2015-01-02,2026-08-26,True,0.0237
0.0,0.0,0.95,0.05,monthly,4.026368856255717,0.14908950598848358,-0.34029680149784014,0.9886363636363636,223.60220189467,0.7446249044445908,1536.8693181818182,0.03474810181962639,-0.040580193708695145,0.010569811492204373,run-2ae126dd33583513,280,176,2929,2015-01-02,2026-08-26,False,0.4897
0.0,0.0,0.95,0.05,quarterly,4.033699516419556,0.14923364541538664,-0.3403069039391713,0.9782608695652174,552.691365907708,0.7453806597591548,1476.4130434782608,0.02871638341589514,-0.04043605428179209,0.010713950919107429,run-07ba3474dd03ea9e,94,46,2929,2015-01-02,2026-08-26,False,0.3064
0.0,0.0,1.0,0.0,monthly,4.136051295636519,0.1512263540142067,-0.34082271654343366,,,0.7408029604447227,,0.018625275307960328,-0.03844334568297203,0.012706659517927488,run-f6576b2ece34e375,1,0,2929,2015-01-02,2026-08-26,True,0.0285
0.0,0.0,1.0,0.0,quarterly,4.136051295636519,0.1512263540142067,-0.34082271654343366,,,0.7408029604447227,,0.018625275307960328,-0.03844334568297203,0.012706659517927488,run-79f1413632ab00c2,1,0,2929,2015-01-02,2026-08-26,True,0.0295
0.0,0.05,0.0,0.95,monthly,2.1636120604929374,0.10420206765566498,-0.3338909888341871,0.9774011299435028,66.17847909169932,0.6215757407631365,1371.0903954802259,0.038948497078133096,-0.08546763204151375,-0.034317626840614235,run-9bc5a3987b748d0a,280,177,2929,2015-01-02,2026-08-26,False,0.3766
0.0,0.05,0.0,0.95,quarterly,2.1674256074001725,0.10431656219730168,-0.33370238526741214,0.9824561403508771,143.56987906894608,0.6227581304071524,1635.6315789473683,0.03295626190122901,-0.08535313749987705,-0.034203132298977534,run-ed184688b03a3a36,94,57,2929,2015-01-02,2026-08-26,False,0.4682
0.0,0.05,0.05,0.9,monthly,2.2551368804723673,0.10691575034740186,-0.33433288344305245,0.9816176470588235,81.19681946244033,0.6430083499746972,1419.922794117647,0.05047663314664161,-0.08275394934977687,-0.03160394414887735,run-561969b789a7ff81,420,272,2929,2015-01-02,2026-08-26,False,0.5742
0.0,0.05,0.05,0.9,quarterly,2.264316041525485,0.10718404917946067,-0.3341521652358025,0.9864864864864865,161.9679742118686,0.6455809496282868,1561.2432432432433,0.040604754060123066,-0.08248565051771806,-0.03133564531681854,run-8e0e90fbfa17e26e,141,74,2929,2015-01-02,2026-08-26,False,0.6765
0.0,0.05,0.1,0.85,monthly,2.34805544769069,0.10960033664521562,-0.33477458012493444,0.9811320754716981,104.42771673912979,0.6625847858494792,1438.7811320754718,0.062224371624840805,-0.0800693630519631,-0.028919357851063587,run-c325ad3c98131bf7,420,265,2929,2015-01-02,2026-08-26,False,0.6214
0.0,0.05,0.1,0.85,quarterly,2.3621597402825114,0.11000186859897232,-0.3346007541019502,0.9859154929577465,201.295399268959,0.6662740913091193,1574.225352112676,0.04792203588667531,-0.07966783109820641,-0.028517825897306892,run-04d07669f8bb206c,141,71,2929,2015-01-02,2026-08-26,False,0.6288
0.0,0.05,0.15,0.8,monthly,2.4423380346216077,0.1122556123406695,-0.33521607924643426,0.9809160305343512,120.15124547462298,0.6802743421851366,1447.9274809160306,0.07277713785808573,-0.07741408735650923,-0.026264082155609714,run-0f0e3e9e1d0e5589,420,262,2929,2015-01-02,2026-08-26,False,0.7674
0.0,0.05,0.15,0.8,quarterly,2.4608955283428,0.1127704050115057,-0.33504815659099396,0.9861111111111112,220.89655697800583,0.68484350721096,1603.0277777777778,0.054526727348228284,-0.07689929468567303,-0.025749289484773508,run-a29f85e781062dbf,141,72,2929,2015-01-02,2026-08-26,False,0.4449
0.0,0.05,0.2,0.75,monthly,2.5379524661425856,0.11488136195021781,-0.33565738117324206,0.9770992366412213,156.21941135238325,0.6960728346091508,1456.0458015267175,0.08191631715614947,-0.07478833774696092,-0.023638332546061402,run-1c89321ec0d55ad9,420,262,2929,2015-01-02,2026-08-26,False,0.8454
0.0,0.05,0.2,0.75,quarterly,2.560459857118416,0.11549001812088622,-0.3354943774031124,0.9855072463768116,248.17896729586417,0.7012710786264442,1610.8115942028985,0.0602411568232873,-0.07417968157629251,-0.023029676375392993,run-09736ae00776bc4c,141,69,2929,2015-01-02,2026-08-26,False,1.1208
0.0,0.05,0.25,0.7,monthly,2.6348640866401656,0.11747736870412862,-0.33609848627015193,0.9767441860465116,165.83743286625287,0.7099213345658957,1461.437984496124,0.08968644723701591,-0.07219233099305011,-0.021042325792150596,run-882c2b7556c2e0b9,420,258,2929,2015-01-02,2026-08-26,False,0.8476
0.0,0.05,0.25,0.7,quarterly,2.6607868396678795,0.11816104405411698,-0.335939421213689,0.9855072463768116,262.13344722300405,0.7155323781230857,1612.5797101449275,0.06499376942386449,-0.07150865564306175,-0.02035865044216223,run-2e4dc73eef986369,141,69,2929,2015-01-02,2026-08-26,False,0.6369
0.0,0.05,0.3,0.65,monthly,2.7330357301999135,0.12004341453402079,-0.3365393949010579,0.9762845849802372,173.17355689132452,0.7218011868220681,1440.1739130434783,0.09597564930792586,-0.06962628516315794,-0.018476279962258424,run-588845fe8b00d6ae,420,253,2929,2015-01-02,2026-08-26,False,0.5797
0.0,0.05,0.3,0.65,quarterly,2.761808289875,0.12078379654181615,-0.33638329267347555,0.9852941176470589,278.0658843762363,0.7276477137783646,1587.3529411764705,0.06881015118343774,-0.06888590315536258,-0.017735897954463065,run-b6747a2ea4521282,141,68,2929,2015-01-02,2026-08-26,False,0.413
0.0,0.05,0.35,0.6,monthly,2.8324276940384507,0.12257928005898933,-0.3369801074289529,0.9754098360655737,180.92980487790928,0.7317765819148984,1415.9139344262296,0.10078907861835336,-0.0670904196381894,-0.015940414437289885,run-bd7362ba09defbf5,420,244,2929,2015-01-02,2026-08-26,False,0.4467
0.0,0.05,0.35,0.6,quarterly,2.8634537659258172,0.12335856801192002,-0.33682599640875166,0.9848484848484849,297.7689263142447,0.7377030841004761,1574.560606060606,0.07169340580089699,-0.0663111316852587,-0.015161126484359189,run-5a58c0e5f4f5ec44,141,66,2929,2015-01-02,2026-08-26,False,0.2846
0.0,0.05,0.4,0.55,monthly,2.9329977153335616,0.12508474457030538,-0.33742062421594354,0.9754098360655737,180.13472679635498,0.7399564221707708,1402.405737704918,0.10408664694065901,-0.06458495512687334,-0.013434949925973827,run-60722a64c35114f7,420,244,2929,2015-01-02,2026-08-26,False,0.4654
0.0,0.05,0.4,0.55,quarterly,2.9656506181021145,0.12588563060371727,-0.3372675370214908,0.9848484848484849,308.0418679058455,0.7458303663086894,1574.560606060606,0.07358647060629715,-0.06378406909346146,-0.012634063892561942,run-3f77d81de74349c7,141,66,2929,2015-01-02,2026-08-26,False,0.3765
0.0,0.05,0.45,0.5,monthly,3.0347009516049166,0.12755958601464035,-0.3379174476983733,0.9754098360655737,177.63274075962585,0.7464441762648024,1398.1516393442623,0.10584025103675891,-0.06211011368253838,-0.010960108481638864,run-772e9ae4dd676baa,420,244,2929,2015-01-02,2026-08-26,False,0.3652
0.0,0.05,0.45,0.5,quarterly,3.0683240409024544,0.1283652371085886,-0.3377721655665934,0.9852941176470589,308.5278681208337,0.7521497241086111,1616.1470588235295,0.07452931294849742,-0.061304462588590125,-0.010154457387690607,run-64422c1bd774b23f,141,68,2929,2015-01-02,2026-08-26,False,0.4393
0.0,0.05,0.5,0.45,monthly,3.1374899647972265,0.13000358097580622,-0.3384462669834286,0.975609756097561,171.95878259224813,0.7513653733294932,1390.1422764227643,0.10600611154302285,-0.05966611872137251,-0.00851611352047299,run-710be1e419864fd5,420,246,2929,2015-01-02,2026-08-26,False,0.274
0.0,0.05,0.5,0.45,quarterly,3.171397129495058,0.13079762184322363,-0.3383004038543139,0.9855072463768116,313.30811437152886,0.756801152152922,1654.623188405797,0.07445181577790035,-0.058872077853955096,-0.007722072653055578,run-0ab2b43c5ab6eb41,141,69,2929,2015-01-02,2026-08-26,False,0.3477
0.0,0.05,0.55,0.4,monthly,3.2413147092123067,0.13241650465495014,-0.33897464095126206,0.975609756097561,166.00090600411284,0.7548517008430383,1379.178861788618,0.10455870694414161,-0.05725319504222859,-0.006103189841329071,run-f60f1434aaab09f8,420,246,2929,2015-01-02,2026-08-26,False,0.2726
0.0,0.05,0.55,0.4,quarterly,3.274790940498659,0.1331830014605182,-0.3388271181542569,0.9857142857142858,318.17095738888383,0.7599335366523086,1664.2,0.07337364498555306,-0.056486698236660526,-0.005336693035761009,run-5cecb2c6f4338158,141,70,2929,2015-01-02,2026-08-26,False,0.2241
0.0,0.05,0.6,0.35,monthly,3.3461225234349357,0.13479813084918435,-0.33950257060068734,0.9758064516129032,156.90748185608774,0.7570412436673298,1373.157258064516,0.10150222258061202,-0.05487156884799438,-0.003721563647094861,run-dbe9b9f2516c3d04,420,248,2929,2015-01-02,2026-08-26,False,0.2895
0.0,0.05,0.6,0.35,quarterly,3.3784245570805114,0.13552157570288337,-0.33935231505206687,0.9859154929577465,323.4295584281838,0.7616976295985629,1669.9718309859154,0.07127445771063458,-0.05414812399429536,-0.002998118793395843,run-a6a85cd7cd82b522,141,71,2929,2015-01-02,2026-08-26,False,0.255
0.0,0.05,0.65,0.3,monthly,3.4518581263925103,0.13714823192860548,-0.34003005692754185,0.9765625,142.42069018860997,0.7580685530337402,1401.328125,0.09682562680301077,-0.05252146776857325,-0.0013714625676737313,run-308c641532760488,420,256,2929,2015-01-02,2026-08-26,False,0.2699
0.0,0.05,0.65,0.3,quarterly,3.48221515835278,0.1378135281022428,-0.33987600109549987,0.9861111111111112,329.4613258745322,0.7622383421822818,1677.361111111111,0.06813976386654728,-0.05185617159493594,-0.0007061663940364227,run-60ae9db83555fed8,141,72,2929,2015-01-02,2026-08-26,False,0.4214
0.0,0.05,0.7,0.25,monthly,3.5584636176834685,0.13946657881164404,-0.34055710092468006,0.9773584905660377,125.7246168422927,0.758060762715317,1436.411320754717,0.09051145366744151,-0.05020312088553469,0.0009468843153648265,run-079e4124f28abd14,420,265,2929,2015-01-02,2026-08-26,False,0.5598
0.0,0.05,0.7,0.25,quarterly,3.586078093040375,0.14005902663060588,-0.34039818279469136,0.9861111111111112,341.87302715821295,0.7616907317023935,1672.1944444444443,0.06396678389158097,-0.04961067306657285,0.0015393321343266653,run-03cfaf4fcad3ae6b,141,72,2929,2015-01-02,2026-08-26,False,0.505
0.0,0.05,0.75,0.2,monthly,3.665878482306346,0.14175294093872082,-0.34108370358200135,0.978021978021978,108.1276703213607,0.7571388191417712,1441.8974358974358,0.08252001077153287,-0.04791675875845791,0.0032332464424416063,run-b23f1c3b9c82c149,420,273,2929,2015-01-02,2026-08-26,False,0.4166
0.0,0.05,0.75,0.2,quarterly,3.6899269573860582,0.14225822430474944,-0.34091886662242976,0.9863013698630136,352.7875161698501,0.7601797551474426,1678.5205479452054,0.058754163720148724,-0.04741147539242929,0.0037385298084702256,run-856907a380ebc030,141,73,2929,2015-01-02,2026-08-26,False,0.2725
0.0,0.05,0.8,0.15,monthly,3.774039599913639,0.14400708624413228,-0.3416098658864487,0.9784172661870504,90.15184610342234,0.7554140825478739,1434.8920863309352,0.07287353089002586,-0.04566261345304645,0.005487391747853065,run-5bda421853dbe76b,420,278,2929,2015-01-02,2026-08-26,False,0.296
0.0,0.05,0.8,0.15,quarterly,3.7936736772497133,0.14441125974821523,-0.3414380590144219,0.9863013698630136,376.34958036875656,0.7578221289317033,1651.7945205479452,0.05257821038709696,-0.0452584399489635,0.005891565251936015,run-9f4e5b25c83a08de,141,73,2929,2015-01-02,2026-08-26,False,0.2685
0.0,0.05,0.85,0.1,monthly,3.8828812587109143,0.14622878112612714,-0.34213558882202466,0.9789473684210527,69.70272186270049,0.752986807840504,1412.2105263157894,0.06170364146478632,-0.04344091857105159,0.007709086629847928,run-a6c05635e70db632,420,285,2929,2015-01-02,2026-08-26,False,0.2742
0.0,0.05,0.85,0.1,quarterly,3.897228594351242,0.14651825771354865,-0.3419557663695588,0.9863013698630136,419.40426117815707,0.7547231519477032,1648.4109589041095,0.04540674230494999,-0.04315144198363008,0.007998563217269439,run-fcce13ffd982fd35,141,73,2929,2015-01-02,2026-08-26,False,0.2365
0.0,0.05,0.9,0.05,monthly,3.9923351741139745,0.14841779041510894,-0.34266087336980666,0.979381443298969,48.0952008058063,0.7499549124694971,1409.5051546391753,0.049390312131021956,-0.04125190928206979,0.00989809591882973,run-3fce0478d9a79e9b,420,291,2929,2015-01-02,2026-08-26,False,0.3066
0.0,0.05,0.9,0.05,quarterly,4.000500556597821,0.1485793295674358,-0.342471995050179,0.9861111111111112,549.4426997223455,0.7509836283968306,1649.4305555555557,0.037309548034992056,-0.041090370129742926,0.010059635071156592,run-0e4cd50fd6e44b51,141,72,2929,2015-01-02,2026-08-26,False,0.2709
0.0,0.05,0.95,0.0,monthly,4.102330512270257,0.1505738773398928,-0.3431857205079468,0.9783783783783784,29.644358518518523,0.7464005990080993,1271.7243243243242,0.03722603107327887,-0.039095822357285925,0.012054182843613592,run-dfd04fc1e4071a4e,280,185,2929,2015-01-02,2026-08-26,False,0.2907
0.0,0.05,0.95,0.0,quarterly,4.103397012428107,0.15059457374116092,-0.3429867513823276,1.0,,0.7466882438604429,1609.0892857142858,0.02872374222513463,-0.03907512595601781,0.012074879244881709,run-4fbaef32301da5a9,94,56,2929,2015-01-02,2026-08-26,False,0.2837
0.0,0.1,0.0,0.9,monthly,2.2205180573796572,0.10589761161123157,-0.33678798398707543,0.9770114942528736,68.41899826853268,0.632815676881707,1413.1436781609195,0.053261880644576785,-0.08377208808594716,-0.03262208288504764,run-41756584aa86e0e9,280,174,2929,2015-01-02,2026-08-26,True,0.0259
0.0,0.1,0.0,0.9,quarterly,2.227770584383223,0.10611173371058547,-0.33642997104805383,0.9803921568627451,161.38370428138938,0.6349728350730613,1591.549019607843,0.0418872253814325,-0.08355796598659326,-0.032407960785693746,run-a830035c9f93c7fb,94,51,2929,2015-01-02,2026-08-26,True,0.0255
0.0,0.1,0.05,0.85,monthly,2.313099961703694,0.10859849362753948,-0.337228784114443,0.9816849816849816,65.53576856044451,0.6534149152759468,1459.098901098901,0.06325045085292418,-0.08107120606963925,-0.029921200868739728,run-e79ac50630883c2d,420,273,2929,2015-01-02,2026-08-26,False,0.2296
0.0,0.1,0.05,0.85,quarterly,2.3253468673586184,0.1089505912481139,-0.33687729604784333,0.9868421052631579,138.53557096632633,0.6567594979731192,1539.1842105263158,0.048632369736900535,-0.08071910844906482,-0.029569103248165307,run-08dd43f9aeaae9b4,141,76,2929,2015-01-02,2026-08-26,False,0.234
0.0,0.1,0.1,0.8,monthly,2.407069721700054,0.11127022467304193,-0.33766938774881383,0.9809160305343512,78.12207757093286,0.6721759930630682,1473.171755725191,0.07316058877136852,-0.0783994750241368,-0.027249469823237282,run-46be38140c01a8cd,420,262,2929,2015-01-02,2026-08-26,True,0.0302
0.0,0.1,0.1,0.8,quarterly,2.423850815480531,0.1117402409239645,-0.3373234333670896,0.9861111111111112,171.96920554019803,0.6764674059648242,1535.7222222222222,0.05510264417317231,-0.07792945877321422,-0.026779453572314704,run-878699663ff39d09,141,72,2929,2015-01-02,2026-08-26,True,0.025
0.0,0.1,0.15,0.75,monthly,2.502396476967888,0.11391258982436603,-0.3381097952539762,0.98046875,87.70114891908598,0.6890725939827658,1487.29296875,0.08249232125609922,-0.0757571098728127,-0.024607104671913183,run-115c8fa39b21854a,420,256,2929,2015-01-02,2026-08-26,False,0.2723
0.0,0.1,0.15,0.75,quarterly,2.5232201180204017,0.11448104321741215,-0.3377683877295887,0.9859154929577465,195.14086655360836,0.6940677208878335,1568.943661971831,0.06082146195629701,-0.07518865647976658,-0.024038651278867063,run-1edcd2438fe5cbe4,141,71,2929,2015-01-02,2026-08-26,False,0.2087
